date,chlorophyll,DO,pH,FDOM,rainfall,salinity,temperature,turbidity,meanstage
4/20/2021,2.229,5.431,8.149,60.451,0.4,41.21,27.495,17.885,0.016
4/21/2021,2.259,5.458,8.102,60.405,0.07,40.75,27.514,13.639,-0.278
4/22/2021,2.566,6.159,8.115,59.277,0,40.687,27.019,15.822,-0.551
4/23/2021,2.438,6.517,8.153,58.307,0,41.247,27.213,15.331,-0.562
4/24/2021,1.625,6.712,8.231,58.959,0.05,41.055,27.603,6.881,-0.275
4/25/2021,1.7,6.597,8.203,55.23,0,40.453,29.117,12.477,-0.012
4/26/2021,1.911,6.132,8.203,55.733,0.46,41.028,29.669,8.523,-0.076
4/27/2021,1.844,6.268,8.283,55.213,0,40.647,28.259,6.86,-0.256
4/28/2021,1.994,6.713,8.363,53.168,0,40.83,27.692,5.402,-0.351
4/29/2021,2.166,6.786,8.305,52.087,0,40.788,28.755,7.067,-0.129
4/30/2021,1.932,6.582,8.269,51.688,0,41.141,29.813,15.739,-0.115
5/1/2021,1.922,6.225,8.223,51.804,0,41.72,31.127,10.122,-0.34
5/2/2021,1.579,6.385,8.284,51.429,0,42,30.662,7.206,-0.23
5/3/2021,1.773,6.571,8.264,55.569,0.02,42.845,29.452,9.213,-0.145
5/4/2021,2.418,6.55,8.294,60.015,0,43.693,29.854,7.686,-0.253
5/5/2021,2.732,6.364,8.224,64.073,0,44.729,30.088,6.342,-0.441
5/6/2021,1.99,6.262,8.229,62.566,0,45.066,31.243,4.343,-0.571
5/7/2021,1.842,6.383,8.314,59.855,0.14,45.255,30.689,2.341,-0.582
5/8/2021,1.78,6.43,8.403,57.629,0,45.508,28.459,3.092,-0.684
5/9/2021,1.649,6.609,8.423,56.611,0.08,45.134,28.4,2.15,-0.531
5/10/2021,1.32,7.192,8.43,52.701,0,44.814,29.783,2.627,-0.403
5/11/2021,1.515,7.018,8.334,57.615,0,46.361,31.096,3.093,-0.552
5/12/2021,1.097,7.422,8.423,53.21,0,46.205,31.399,2.133,-0.488
5/13/2021,1.022,6.993,8.418,52.776,0.01,46.691,32.069,1.706,-0.502
5/14/2021,1.095,7.163,8.43,54.923,0,47.555,29.135,2.074,-0.744
5/15/2021,0.896,7.434,8.527,55.738,0,48.131,27.966,1.84,-0.851
5/16/2021,0.839,6.894,8.535,54.542,0,48.218,26.67,1.694,-1.005
5/17/2021,0.778,7.175,8.352,52.482,0,46.408,26.942,1.541,-0.868
5/18/2021,0.901,6.41,8.376,50.463,0,45.19,26.867,1.583,-0.81
5/19/2021,1.084,6.89,8.416,49.955,0.08,45.219,25.477,1.531,-0.854
5/20/2021,1.126,6.726,8.437,49.65,0,44.928,25.681,1.66,-0.93
5/21/2021,1.31,6.726,8.395,48.221,0,44.733,25.15,4.226,-1.124
5/22/2021,1.744,6.133,8.223,49.267,0,45.82,25.683,9.994,-1.084
5/23/2021,1.005,6.921,8.34,41.866,0,40.739,26.236,4.909,-0.858
5/24/2021,0.791,7.362,8.417,37.739,0,38.091,27.011,2.158,-0.554
5/25/2021,0.733,7.152,8.439,37.577,0,38.199,27.727,1.792,-0.465
5/26/2021,0.709,7.47,8.473,37.299,0,38.431,27.774,1.536,-0.471
5/27/2021,0.666,7.392,8.472,38.044,0,38.884,28.311,1.485,-0.428
5/28/2021,0.577,7.305,8.447,36.975,0,38.816,29.129,1.507,-0.365
5/29/2021,0.591,7.074,8.453,37.884,0,39.42,30.2,1.689,-0.188
5/30/2021,0.536,7.309,8.447,38.682,0.04,39.749,31.206,1.617,-0.211
5/31/2021,0.504,6.689,8.481,38.394,1.07,39.344,29.474,1.694,-0.469
6/1/2021,0.696,5.944,8.447,37.364,0.07,38.381,28.712,4.325,-0.585
6/2/2021,0.525,6.822,8.471,37.44,0,37.834,29.4,2.122,-0.426
6/3/2021,0.411,7.228,8.289,38.426,0.02,37.215,29.448,1.718,-0.129
6/4/2021,0.828,7.186,8.398,40.588,0,38.097,29.875,2.079,-0.208
6/5/2021,0.941,6.915,8.453,40.811,0.39,38.215,30.384,2.154,-0.309
6/6/2021,0.911,6.543,8.431,39.969,0.03,38.068,29.58,2.199,-0.264
6/7/2021,0.952,7.083,8.414,42.05,0,38.987,29.379,2.583,-0.406
6/8/2021,0.996,6.733,8.474,45.001,0,40.205,29.563,2.588,-0.564
6/9/2021,0.903,6.519,8.511,43.073,0.02,40.053,29.896,2.378,-0.576
6/10/2021,0.886,6.314,8.448,41.782,0.01,39.479,30.273,2.323,-0.417
6/11/2021,0.837,6.714,8.386,40.739,0,39.557,30.854,2.489,-0.267
6/12/2021,0.861,7.01,8.407,41.53,0,40.067,31.518,2.494,-0.238
6/13/2021,0.888,6.196,8.37,39.453,0,39.283,31.461,2.935,-0.168
6/14/2021,0.954,5.483,8.328,42.184,1.05,37.935,28.9,2.922,0.06
6/15/2021,1.079,7.085,8.428,48.156,0.16,39.528,29.124,2.605,-0.138
6/16/2021,1.344,5.609,8.455,47.904,1.13,38.897,28.629,2.879,-0.46
6/17/2021,1.322,6.766,8.523,46.841,0,36.929,28.336,3.23,-0.549
6/18/2021,1.395,7.208,8.53,47.307,0,37.437,30.002,3.308,-0.585
6/19/2021,1.336,7.339,8.53,48.248,0,38.158,30.498,3.764,-0.508
6/20/2021,1.255,7.307,8.537,48.349,0.04,38.614,31.709,3.734,-0.388
6/21/2021,1.371,7.792,8.584,49.044,0,38.796,32.253,3.91,-0.402
6/22/2021,1.356,6.902,8.529,50.463,0,39.025,31.709,3.861,-0.342
6/23/2021,2.015,6.161,8.479,55.549,0.03,38.335,31.801,6.369,-0.513
6/24/2021,1.806,5.311,8.485,55.659,0.07,38.652,29.929,4.707,-0.582
6/25/2021,1.697,6.376,8.472,55.389,0.03,39.203,29.339,4.303,-0.531
6/26/2021,1.542,6.568,8.472,52.989,0,39.802,29.774,4.06,-0.478
6/27/2021,1.418,5.905,8.399,51.773,0.05,39.936,29.182,3.814,-0.385
6/28/2021,1.472,5.86,8.352,50.833,1.11,38.772,28.23,4.441,-0.363
6/29/2021,1.293,6.147,8.349,50.301,0.38,37.25,28.329,3.948,-0.362
6/30/2021,1.443,6.7,8.533,50.778,0.5,36.495,28.707,4.467,-0.604
7/1/2021,1.458,7.27,8.571,50.712,0.07,36.06,29.895,4.937,-0.568
7/2/2021,1.308,6.754,8.558,50.276,0,36.556,31.179,4.309,-0.498
7/3/2021,1.218,7.094,8.627,51.291,0,36.648,32.13,4.795,-0.589
7/4/2021,1.585,5.921,8.562,55.018,0,36.716,32.289,6.471,-0.776
7/5/2021,1.778,5.816,8.524,53.885,1.48,36.255,30.355,7.204,-0.53
7/6/2021,4.946,5.307,8.377,55.1,0.21,34.907,27.628,8.397,-0.244
7/7/2021,14.737,8.211,8.354,55.663,0,34.289,29.66,13.323,-0.279
7/8/2021,13.675,7.724,8.432,61.196,0,35.042,31.859,13.176,-0.361
7/9/2021,11.954,6.902,8.427,58.849,0,35.47,31.838,10.626,-0.531
7/10/2021,10.843,6.233,8.381,57.343,0.59,35.655,30.208,11.286,-0.711
7/11/2021,9.47,6.368,8.352,56.864,0.17,35.452,30.113,10.505,-0.664
7/12/2021,7.976,6.511,8.53,59.53,0.31,35.803,29.812,8.621,-0.565
7/13/2021,6.609,6.511,8.567,57.353,0.32,35.169,28.933,8.218,-0.492
7/14/2021,4.988,6.736,8.586,55.252,0,35.191,29.898,8.78,-0.508
7/15/2021,3.231,6.672,8.56,54.47,0,35.653,30.739,7.955,-0.549
7/16/2021,1.558,6.832,8.382,51.86,0.08,35.998,30.658,5.376,-0.428
7/17/2021,1.273,6.805,8.306,47.371,0.09,36.005,31.07,4.638,-0.317
7/18/2021,1.19,6.699,8.334,45.895,0,36.165,31.509,4.076,-0.343
7/19/2021,1.284,6.707,8.395,46.46,0,36.621,31.815,3.812,-0.296
7/20/2021,1.331,6.176,8.376,47.127,0.01,36.732,31.289,3.451,-0.15
7/21/2021,1.374,6.767,8.39,46.463,0,36.981,32.077,3,-0.136
7/22/2021,1.353,6.73,8.388,46.611,0,37.179,33.17,2.763,-0.156
7/23/2021,1.361,6.268,8.383,46.966,0,37.132,32.83,2.7,-0.107
7/24/2021,1.425,6.577,8.389,46.394,0.63,36.451,31.516,2.585,-0.057
7/25/2021,1.354,8.111,8.442,44.373,0.37,35.246,31.928,2.056,0.064
7/26/2021,1.335,8.281,8.468,45.61,0.02,35.311,32.405,1.875,0.17
7/27/2021,1.363,8.059,8.523,44.972,0.87,35.269,32.338,2.284,0.09
7/28/2021,1.395,7.012,8.555,44.674,0,34.648,32.113,1.811,-0.067
7/29/2021,1.149,7.073,8.559,47.206,1.13,34.932,32.556,1.46,-0.156
7/30/2021,1.073,6.949,8.537,45.622,0,34.302,33.085,1.198,-0.184
7/31/2021,1.185,7.091,8.507,47.066,0,34.524,33.487,1.386,-0.167
8/1/2021,1.721,7.41,8.474,52.08,0,34.739,33.518,1.643,-0.203
8/2/2021,2.736,6.544,8.34,62.193,0,34.958,32.761,2.627,-0.253
8/3/2021,3.209,6.525,8.362,67.601,0.11,35.356,31.423,2.556,-0.199
8/4/2021,2.75,5.908,8.498,61.565,0.72,35.446,30.107,2.125,-0.189
8/5/2021,3.177,7.406,8.479,67.44,0,35.6,30.687,2.296,-0.224
8/6/2021,2.867,8.208,8.554,65.588,0,36.313,32.186,2.016,-0.111
8/7/2021,2.945,7.032,8.547,64.019,0.26,36.482,32.416,2.095,-0.189
8/8/2021,3.118,6.044,8.515,64.424,0.22,36.587,31.184,1.759,-0.188
8/9/2021,3.269,7.615,8.567,62.758,0.17,36.627,31.658,2.119,-0.124
8/10/2021,3.547,7.06,8.598,63.198,0,37.094,31.663,1.719,-0.181
8/11/2021,3.675,7.361,8.647,62.246,0.07,37.592,31.597,1.665,-0.267
8/12/2021,3.601,7.065,8.702,60.683,0.22,38.463,31.29,1.363,-0.335
8/13/2021,3.759,6.826,8.582,60.822,0,39.184,29.747,1.666,-0.438
8/14/2021,3.866,6.848,8.266,59.736,0.94,40.1,28.943,1.816,-0.021
8/15/2021,4.94,5.905,8.279,59.002,3.47,35.27,26.887,7.883,-0.029
8/16/2021,4.678,7.679,8.403,55.22,0,32.478,28.96,5.603,-0.007
8/17/2021,5.35,7.351,8.458,59.18,0,31.507,31.475,6.268,-0.021
8/18/2021,5.493,6.74,8.458,64.216,0,30.72,31.439,5.385,-0.097
8/19/2021,5.64,7.054,8.582,67.698,0,30.665,32.471,4.796,-0.187
8/20/2021,5.76,7.112,8.523,66.958,0,31.898,33.759,4.07,-0.1
8/21/2021,5.587,7.362,8.467,67.132,0,32.019,33.553,4.309,0.088
8/22/2021,5.856,7.622,8.477,67.762,0,32.391,32.75,3.685,0.117
8/23/2021,6.485,7.287,8.464,70.768,0.02,32.345,32.826,5.067,0.151
8/24/2021,6.883,6.845,8.49,71.717,0,32.011,32.166,6.801,0.127
8/25/2021,7.811,5.926,8.523,77.516,0.17,30.497,30.559,7.926,-0.255
8/26/2021,7.37,6.631,8.537,76.911,1.43,28.732,28.849,5.238,-0.191
8/27/2021,6.85,6.728,8.545,72.108,0,30.959,29.584,2.667,-0.014
8/28/2021,7.682,6.324,8.434,76.248,0.21,31.302,29.42,5.764,0.068
8/29/2021,8.229,6.359,8.389,82.539,0,30.392,30.94,6.447,-0.027
8/30/2021,9.341,6.028,8.33,95.777,0.08,28.812,31.793,9.514,-0.235
8/31/2021,9.217,6.662,8.374,97.599,0,28.66,31.766,7.588,-0.157
9/1/2021,8.616,7.77,8.505,98.754,0,28.701,32.496,5.662,-0.134
9/2/2021,8.475,6.661,8.49,100.526,0,28.769,32.019,5.773,-0.163
9/3/2021,7.513,7.1,8.612,97.53,0,29.273,31.857,4.872,-0.135
9/4/2021,7.348,7.6,8.667,94.955,0,29.497,32.33,4.637,-0.184
9/5/2021,7.112,7.624,8.672,93.727,0,30.006,32.5,4.853,-0.103
9/6/2021,6.561,7.408,8.716,90.016,0.49,30.54,32.797,5.138,-0.063
9/7/2021,6.341,6.631,8.69,88.493,0,30.669,32.199,4.736,-0.008
9/8/2021,6.691,7.117,8.642,84.209,0.03,31.398,32.446,4.748,0.083
9/9/2021,7.324,8.311,8.671,81.359,0,32.045,32.6,4.59,0.104
9/10/2021,7.931,8.094,8.758,82.441,0,32.257,32.68,4.201,0.023
9/11/2021,9.028,6.95,8.713,83.236,0,32.471,32.079,5.064,-0.095
9/12/2021,11.033,4.799,8.51,89.162,0,32.151,30.736,9.703,-0.293
9/13/2021,16.069,4.587,8.331,102.048,0.1,31.513,29.593,13.575,-0.34
9/14/2021,16.971,5.675,8.325,100.725,0.05,31.957,30.179,14.38,-0.247
9/15/2021,13.547,5.744,8.36,86.915,0.02,33.886,30.645,9.751,-0.022
9/16/2021,11.418,6.187,8.204,72.008,0.19,35.618,30.254,5.294,0.26
9/17/2021,11.091,7.256,8.281,70.453,0.05,35.652,30.572,4.812,0.161
9/18/2021,11.896,7.87,8.392,79.507,0,35.034,31.247,6.925,-0.048
9/19/2021,12.313,7.365,8.422,83.384,0,34.908,31.648,9.617,-0.031
9/20/2021,11.216,6.926,8.45,82.342,0.05,35.365,31.226,7.331,0.066
9/21/2021,11.457,6.995,8.463,87.65,0,35.147,30.697,7.792,-0.032
9/22/2021,12.634,5.359,8.4,91.38,1.52,33.933,29.453,8.512,0.013
9/23/2021,9.94,7.354,8.465,77.906,0.02,34.101,30.219,6.238,0.27
9/24/2021,9.535,8.312,8.427,76.488,0,34.667,31.431,6.213,0.228
9/25/2021,10.419,7.566,8.451,82.035,1.22,33.494,31.5,8.443,0.113
9/26/2021,13.338,5.06,8.375,93.052,0,29.954,30.378,13.626,-0.112
9/27/2021,17.328,5.731,8.288,117.519,0,28.025,29.311,15.867,-0.322
9/28/2021,19.85,5.862,8.278,133.284,0,27.244,28.857,17.13,-0.364
9/29/2021,13.068,6.624,8.419,109.26,0,31.252,29.316,12.759,-0.125
9/30/2021,8.916,7.501,8.347,88.652,0,35.516,30.512,9.021,0.031
10/1/2021,9.745,5.853,8.298,92.978,0.32,34.948,30.249,9.518,-0.019
10/2/2021,11.126,5.923,8.314,99.01,0,33.844,29.277,11.546,-0.128
10/3/2021,10.804,6.047,8.324,100.693,0.02,33.759,29.224,12.588,-0.197
10/4/2021,7.718,7.712,8.33,82.865,0,35.223,29.568,7.75,0.081
10/5/2021,7.704,8.487,8.402,85.133,0,34.585,29.918,9.273,0.171
10/6/2021,6.445,8.677,8.447,76.783,0,35.171,30.261,7.812,0.171
10/7/2021,5.213,8.878,8.562,69.099,0,35.761,30.753,6.083,0.191
10/8/2021,6.299,8.229,8.516,77.072,0,35.331,30.984,9.728,0.199
10/9/2021,7.404,7.589,8.42,79.319,0.3,35.328,30.286,8.801,0.21
10/10/2021,7.786,6.652,8.378,86.699,0,34.624,30.122,8.916,0.193
10/11/2021,7.545,6.033,8.288,80.319,0.32,34.999,29.915,10.337,0.267
10/12/2021,7.266,5.928,8.229,74.278,0,35.479,29.637,8.733,0.246
10/13/2021,12.439,5.487,8.23,90.743,0,34.452,29.58,16.028,0.028
10/14/2021,16.509,5.166,8.216,100.115,0.02,33.851,29.783,18.999,0.037
10/15/2021,19.535,5.043,8.194,110.073,1.51,32.423,29.69,18.952,0.024
10/16/2021,18.841,4.939,8.218,109.57,0,31.305,29.745,16.267,0.117
10/17/2021,19.764,5.464,8.223,111.689,0,31.064,29.879,16.259,0.124
10/18/2021,20.039,6.318,8.234,119.349,0,30.245,28.875,16.613,-0.126
10/19/2021,20.461,6.268,8.171,130.123,0,28.751,27.095,18.448,-0.27
10/20/2021,16.306,5.195,8.125,113.348,0,31.249,27.62,14.3,-0.204
10/21/2021,17.001,6.033,8.128,115.425,0,30.852,27.715,15.257,-0.24
10/22/2021,12.208,4.907,7.95,83.683,0.65,35.202,27.839,9.347,-0.013
10/23/2021,12.79,6.178,8.049,83.436,1.4,33.452,27.924,9.771,0.092
10/24/2021,14.068,7.28,8.181,87.591,0,31.796,28.468,10.822,0.015
10/25/2021,16.613,6.033,8.121,93.332,0.03,31.188,28.514,10.376,0.161
10/26/2021,18.293,5.987,8.157,103.301,0.01,29.946,28.787,11.625,0.017
10/27/2021,17.746,6.225,8.223,103.552,0,29.88,29.519,13.1,-0.055
10/28/2021,17.922,6.101,8.207,99.835,0.27,31.443,29.216,11.874,0.425
10/29/2021,13.722,6.14,8.056,73.237,0.96,35.598,27.562,8.72,0.621
10/30/2021,14.035,6.458,8.069,77.074,0,35.636,25.208,9.427,0.622
10/31/2021,16.38,6.301,8.026,84.405,0,33.913,25.608,14.313,0.172
11/1/2021,18.997,8.297,8.111,101.485,0,31.805,25.291,16.481,-0.304
11/2/2021,21.572,7.259,8.113,115.362,0.02,30.02,24.898,16.634,-0.268
11/3/2021,22.682,6.033,8.002,131.52,0.06,28.529,25.01,15.14,-0.312
11/4/2021,20.46,5.923,8.076,120.945,0.01,30.224,25.993,14.041,-0.04
11/5/2021,16.962,5.915,8.065,95.277,1.78,32.323,25.977,11.134,0.328
11/6/2021,16.484,6.83,8.084,94.763,0,31.009,25.196,12.316,0.299
11/7/2021,20.935,7.128,8.053,135.716,0,25.934,22.433,17.99,-0.07
11/8/2021,21.542,7.774,8.072,148.48,0,24.587,21.863,17.526,-0.131
11/9/2021,22.767,7.967,8.06,162.657,0,22.58,21.384,17.139,-0.191
11/10/2021,18.018,8.085,8.153,123.09,0,28.771,22.561,13.5,0.292
11/11/2021,12.814,6.699,8.073,71.709,0.54,33.422,23.954,10.904,0.582
11/12/2021,12.002,6.103,8.039,70.93,0.04,33.038,24.814,10.059,0.573
11/13/2021,13.881,6.664,8.082,91.084,0,31.471,25.966,13.682,0.384
11/14/2021,17.572,6.359,8.014,122.165,0,28.435,25.23,16.537,0.069
11/15/2021,18.976,7.062,7.941,147.798,0,26.019,22.469,17.43,-0.269
11/16/2021,21.497,7.262,7.97,169.471,0,22.842,22.097,19.895,-0.412
11/17/2021,19.047,5.86,7.994,148.199,0,26.167,23.046,16.771,-0.279
11/18/2021,16.789,3.971,7.846,119.789,0.6,29.283,23.342,16.612,-0.21
11/19/2021,17.722,4.435,7.828,120.702,1.03,28.179,24.079,17.776,-0.085
11/20/2021,23.318,6.119,7.922,151.423,0.05,22.562,24.577,19.144,-0.256
11/21/2021,17.747,6.305,7.944,114.103,0.06,27.24,25.308,17.519,0.011
11/22/2021,18.453,6.212,8.004,113.974,0,27.643,26.523,17.874,0.054
11/23/2021,24.582,6.819,8.023,158.705,0,22.523,22.876,24.576,-0.364
11/24/2021,26.404,8.669,8.107,173.149,0,19.141,18.78,30.84,-0.747
11/25/2021,23,7.859,8.081,159.352,0,23.543,20.685,22.908,-0.25
11/26/2021,19.912,7.98,8.059,131.333,0,27.399,21.742,18.693,0.01
11/27/2021,21.255,7.996,8.113,139.524,0,26.51,22.492,20.263,-0.073
11/28/2021,23.326,8.979,8.229,157.059,0,24.167,21.605,21.484,-0.014
11/29/2021,24.363,8.924,8.256,162.539,0,22.882,21.128,23.913,-0.267
11/30/2021,24.607,7.92,8.217,164.411,0,21.964,20.964,24.093,-0.19
12/1/2021,24.551,8.666,8.29,163.463,0,21.853,22.158,24.518,-0.182
12/2/2021,23.065,7.959,8.21,144.781,0,25.005,23.682,22.316,-0.106
12/3/2021,22.946,8.348,8.275,143.672,0,24.158,23.778,25.529,-0.19
12/4/2021,24.023,7.89,8.272,148.765,0,23.116,22.653,24.868,-0.142
12/5/2021,22.98,7.053,8.183,136.106,0,25.249,23.457,24.1,-0.054
12/6/2021,22.401,7.17,8.203,125.041,0.16,27.047,24.854,21.914,-0.01
12/7/2021,23.483,8.156,8.311,133.599,0,24.928,25.314,24.102,-0.115
12/8/2021,24.197,8.17,8.351,135.555,0,24.256,26.105,24.278,-0.061
12/9/2021,24.612,7.774,8.353,133.887,0,24.776,26.924,23.561,0.015
12/10/2021,26.114,7.13,8.358,136.326,0,23.783,26.845,26.308,-0.17
12/11/2021,26.438,6.146,8.316,135.19,0,23.878,26.65,25.963,-0.168
12/12/2021,27.321,5.363,8.233,134.966,0,23.405,26.893,26.981,-0.368
12/13/2021,27.485,5.34,8.177,128.635,0,24.052,26.607,28.206,-0.505
12/14/2021,27.615,5.337,8.138,123.475,0.06,24.027,25.609,27.821,-0.633
12/15/2021,27.618,6.548,8.167,124.684,0.01,23.342,24.879,26.88,-0.569
12/16/2021,24.363,6.66,8.149,97.331,0,28.995,25.432,22.931,-0.361
12/17/2021,23.289,7.155,8.218,87.961,0,30.637,25.332,21.484,-0.425
12/18/2021,22.271,6.982,8.118,80.994,0,31.902,25.758,18.982,-0.25
12/19/2021,22.554,7.013,8.095,76.415,0.13,32.34,26.35,19.809,0.008
12/20/2021,24.989,7.734,8.237,87.617,0,30.451,26.797,20.917,-0.14
12/21/2021,27.6,6.373,8.034,87.531,0.06,30.605,25.197,20.161,0.394
12/22/2021,27.583,7.63,8.027,91.049,0.06,30.04,22.616,18.429,-0.056
12/23/2021,26.236,9.367,8.173,87.656,0,30.332,20.165,23.402,-0.477
12/24/2021,27.945,9.586,8.23,108.079,0,26.278,19.505,23.483,-0.528
12/25/2021,27.001,9.064,8.26,98.507,0,28.171,21.793,19.288,-0.327
12/26/2021,27.207,9.35,8.258,89.321,0,30.222,23.797,17.384,-0.245
12/27/2021,28.577,8.969,8.321,94.195,0,29.195,24.959,18.447,-0.3
12/28/2021,29.146,8.59,8.375,97.35,0,28.251,25.033,18.419,-0.21
12/29/2021,29.654,7.251,8.327,93.982,0,29.196,25.293,17.865,-0.093
12/30/2021,29.95,7.349,8.381,93.296,0,29.212,26.245,17.478,-0.101
12/31/2021,29.874,7.491,8.433,95.079,0,28.641,26.612,17.697,-0.16
1/1/2022,30.478,7.222,8.407,95.259,0,29.28,26.187,16.882,0.05
1/2/2022,32.129,6.644,8.311,91.218,0,30.204,25.742,17.688,0.198
1/3/2022,32.781,6.412,8.33,97.673,0.03,29.161,25.1,18.507,0.018
1/4/2022,32.085,6.908,8.237,90.861,0,30.234,21.877,18.87,-0.324
1/5/2022,31.638,7.124,8.266,90.387,0.01,30.156,23.041,17.739,-0.136
1/6/2022,31.872,7.636,8.2,90.64,0,29.947,23.47,16.349,-0.147
1/7/2022,31.749,7.928,8.188,89.997,0.01,29.994,24.844,17.535,-0.144
1/8/2022,33.096,6.626,8.165,92.008,0.29,29.537,25.015,20.953,-0.419
1/9/2022,33.55,6.277,8.156,95.552,0.01,28.388,24.492,21.001,-0.635
1/10/2022,34.376,6.102,8.073,86.546,0,29.737,25.324,18.734,-0.477
1/11/2022,34.763,7.822,8.179,103.436,0,25.241,24.071,22.37,-0.954
1/12/2022,35.068,7.092,8.092,105.657,0,23.948,22.183,25.529,-0.966
1/13/2022,32.844,6.822,7.956,73.593,0,31.76,21.892,18.747,-0.452
1/14/2022,31.651,7.477,7.975,77.404,0,31.053,20.97,16.367,-0.088
1/15/2022,31.798,8.874,8.065,83.814,0,30.418,20.822,15.247,-0.013
1/16/2022,34.554,6.929,7.94,68.436,0.91,32.301,20.759,20.465,0.646
1/17/2022,33.684,6.984,7.934,68.691,0,31.794,20.007,21.149,0.196
1/18/2022,33.04,8.127,7.994,81.903,0,29.897,19.311,27.361,-0.297
1/19/2022,32.998,9.203,8.039,90.41,0.1,29.105,18.843,25.238,-0.43
1/20/2022,32.925,8.481,8.102,91.823,0.02,28.661,21.445,23.182,-0.234
1/21/2022,33.789,7.785,8.152,85.192,0.04,29.288,24.191,22.416,-0.189
1/22/2022,36.019,6.839,8.158,97.727,0.03,27.386,24.616,27.021,-0.417
1/23/2022,37.028,6.843,7.976,113.736,0.02,26.129,20.297,26.785,-0.771
1/24/2022,33.869,8.65,8.028,116.733,0,26.05,15.87,22.382,-0.736
1/25/2022,31.497,8.244,7.996,98.94,0,28.689,18.07,20.217,-0.318
1/26/2022,27.386,7.907,8.002,72.874,0.05,31.663,20.897,13.8,-0.053
1/27/2022,27.569,7.297,8.056,76.63,0,31.398,23.111,14.608,-0.206
1/28/2022,28.465,7.121,8.124,85.78,0.03,30.601,23.049,17.506,-0.202
1/29/2022,33.57,7.218,7.961,95.936,0,29.116,17.627,77.749,-0.686
1/30/2022,30.682,8.944,7.996,112.59,0,28.673,12.527,36.941,-0.717
1/31/2022,28.358,9.348,8.101,110.728,0,28.568,13.575,25.94,-0.481
2/1/2022,23.688,8.022,7.986,73.487,0,32.685,15.88,22.402,-0.214
2/2/2022,21.821,7.965,8.033,64.73,0,33.431,18.855,14.895,-0.124
2/3/2022,22.937,8.069,8.125,72.409,0,32.885,21.74,17.337,0.048
2/4/2022,23.585,8.502,8.219,69.85,0,33.206,23.745,16.657,0.043
2/5/2022,23.328,8.665,8.346,70.933,0,33.102,25.074,17.025,-0.221
2/6/2022,24.008,7.329,8.294,75.704,0,32.62,25.158,20.841,-0.486
2/7/2022,23.412,7.985,8.326,79.075,0,32.23,25.177,20.472,-0.464
2/8/2022,23.813,7.619,8.304,86.404,0,30.451,25.4,22.2,-0.584
2/9/2022,25.338,7.093,8.308,95.566,0.2,26.743,21.419,23.624,-0.939
2/10/2022,23.894,8.616,8.333,96.174,0,25.299,20.2,24.195,-0.968
2/11/2022,23.653,7.267,8.22,87.112,0,30.153,22.29,24,-0.478
2/12/2022,22.99,7.19,8.233,80.544,0,31.155,24.539,23.509,-0.337
2/13/2022,24.112,6.838,8.271,82.252,0.85,28.656,24.028,27.21,-0.461
2/14/2022,24.133,7.968,8.355,91.181,0,23.316,19.087,35.014,-1.135
2/15/2022,23.102,8.142,8.392,97.431,0,18.92,17.652,24.195,-1.305
2/16/2022,22.328,7.127,8.188,70.627,0,31.431,21.054,25.321,-0.81
2/17/2022,19.515,7.002,8.101,58.838,0.01,34.137,23.932,20.621,-0.236
2/18/2022,19.662,7.394,8.115,58.064,0,33.963,25.933,19.792,-0.049
2/19/2022,22.342,6.893,8.16,63.16,0,33.263,27.324,23.443,-0.194
2/20/2022,23.222,6.826,8.201,69.188,0,31.546,25.204,23.148,-0.674
2/21/2022,23.453,6.371,8.193,72.372,0.01,30.665,24.748,23.606,-0.579
2/22/2022,22.225,6.79,8.207,68.942,0.01,31.655,24.826,23.427,-0.565
2/23/2022,20.099,7.657,8.244,62.46,0.02,33.332,25.929,16.804,-0.58
2/24/2022,20.312,7.113,8.28,65.189,0,32.365,25.758,18.186,-0.687
2/25/2022,19.969,7.035,8.297,65.006,0,32.571,25.718,16.471,-0.669
2/26/2022,19.641,6.98,8.225,63.373,0,33.193,26.055,18.309,-0.758
2/27/2022,19.09,7.011,8.182,62.005,0,32.971,26.391,17.056,-0.628
2/28/2022,18.268,6.831,8.159,58.297,0.01,33.973,26.927,16.26,-0.453
3/1/2022,18.749,8.061,8.312,62.618,0,33.498,25.14,16.031,-0.485
3/2/2022,18.656,8.291,8.414,65.39,0,33.121,24.304,16.863,-0.52
3/3/2022,16.901,7.551,8.319,61.603,0,34.04,24.666,13.937,-0.457
3/4/2022,15.961,7.028,8.319,60.852,0,34.315,24.483,13.335,-0.609
3/5/2022,16.878,6.306,8.303,64.051,0,36.037,24.313,14.674,-0.718
3/6/2022,15.754,6.607,8.252,63.532,0,36.526,24.341,15.314,-0.698
3/7/2022,13.76,7.087,8.109,57.315,0.07,36.669,25.651,14.635,-0.514
3/8/2022,14.093,6.795,8.144,55.42,0,36.851,26.732,15.36,-0.276
3/9/2022,12.874,6.747,8.16,56.645,0,36.132,26.886,16.151,-0.132
3/10/2022,14.403,6.231,8.133,61.954,0,35.158,27.547,24.6,-0.171
3/11/2022,13.634,6.585,8.18,63.333,0,35.585,28.519,21.456,-0.255
3/12/2022,9.579,5.773,8.085,52.521,0,35.209,26.809,26.879,-0.011
3/13/2022,11.195,8,8.238,65.806,0,34.398,20.06,52.186,-1.363
