Project Code,Station ID,Sample ID,Collection_Date,Sample Type New,Collection Method,Matrix,Test Number,Test Name,Storet Code,Value,Sigfig Value,Units
FLAB,FLAB14,P74737-4,2/16/2015,SAMP,G,SA,180,CHLOROPHYLL-B (LC),98010,-0.089,-0.089,ug/L
FLAB,FLAB14,P74737-4,2/16/2015,SAMP,G,SA,98,SALINITY,480,36.8,36.8,PSU
FLAB,FLAB14,P74737-4,2/16/2015,SAMP,G,SA,19,NITRITE-N,615,-0.002,-0.002,mg/L
FLAB,FLAB14,P74737-4,2/16/2015,SAMP,G,SA,181,PHEOPHYTIN-A(LC),98013,-0.044,-0.044,ug/L
FLAB,FLAB14,P74737-4,2/16/2015,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.007,0.007,mg/L
FLAB,FLAB14,P74737-4,2/16/2015,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",671,-0.002,-0.002,mg/L
FLAB,FLAB14,P75445-4,4/13/2015,SAMP,G,SA,9,"SP CONDUCTIVITY, FIELD",94,72216,"72,216",uS/cm
FLAB,FLAB14,P75445-4,4/13/2015,SAMP,G,SA,8,DISSOLVED OXYGEN,299,7.51,7.51,mg/L
FLAB,FLAB14,P75445-4,4/13/2015,SAMP,G,SA,7,Temperature,10,28.8,28.8,Deg C
FLAB,FLAB14,P75445-4,4/13/2015,SAMP,G,SA,181,PHEOPHYTIN-A(LC),98013,-0.044,-0.044,ug/L
FLAB,FLAB14,P75445-4,4/13/2015,SAMP,G,SA,180,CHLOROPHYLL-B (LC),98010,-0.089,-0.089,ug/L
FLAB,FLAB14,P75445-4,4/13/2015,SAMP,G,SA,179,CHLOROPHYLL-A(LC),98011,0.431,0.431,ug/L
FLAB,FLAB14,P75445-4,4/13/2015,SAMP,G,SA,178,"CHLOROPHYLL-A, SALINE",70953,0.456,0.456,ug/L
FLAB,FLAB14,P75445-4,4/13/2015,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,16.1,16.1,mg/L
FLAB,FLAB14,P75445-4,4/13/2015,SAMP,G,SA,99,"DEPTH, TOTAL",82903,1,1,SDU
FLAB,FLAB14,P75445-4,4/13/2015,SAMP,G,SA,98,SALINITY,480,49.6,49.6,PSU
FLAB,FLAB14,P75445-4,4/13/2015,SAMP,G,SA,80,TOTAL NITROGEN,97017,1.64,1.64,mg/L
FLAB,FLAB14,P75445-4,4/13/2015,SAMP,G,SA,78,NITRATE-N,620,0.008,0.008,mg/L
FLAB,FLAB14,P75445-4,4/13/2015,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.008,0.008,mg/L
FLAB,FLAB14,P75445-4,4/13/2015,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",671,-0.002,-0.002,mg/L
FLAB,FLAB14,P75445-4,4/13/2015,SAMP,G,SA,20,AMMONIA-N,608,0.024,0.024,mg/L
FLAB,FLAB14,P75445-4,4/13/2015,SAMP,G,SA,19,NITRITE-N,615,-0.002,-0.002,mg/L
FLAB,FLAB14,P75445-4,4/13/2015,SAMP,G,SA,18,NITRATE+NITRITE-N,631,0.008,0.008,mg/L
FLAB,FLAB14,P75445-4,4/13/2015,SAMP,G,SA,12,TURBIDITY,82079,2.1,2.1,NTU
FLAB,FLAB14,P75445-4,4/13/2015,SAMP,G,SA,11,SECCHI DISK DEPTH,78,1,1,meters
FLAB,FLAB14,P75445-4,4/13/2015,SAMP,G,SA,10,"PH, FIELD",400,8.6,8.6,None
FLAB,FLAB14,P74739-4,6/9/2015,SAMP,G,SA,18,NITRATE+NITRITE-N,631,-0.005,-0.005,mg/L
FLAB,FLAB14,P74739-4,6/9/2015,SAMP,G,SA,9,"SP CONDUCTIVITY, FIELD",94,80928,"80,928",uS/cm
FLAB,FLAB14,P74739-4,6/9/2015,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.009,0.009,mg/L
FLAB,FLAB14,P74739-4,6/9/2015,SAMP,G,SA,19,NITRITE-N,615,-0.002,-0.002,mg/L
FLAB,FLAB14,P74739-4,6/9/2015,SAMP,G,SA,179,CHLOROPHYLL-A(LC),98011,0.768,0.77,ug/L
FLAB,FLAB14,P74739-4,6/9/2015,SAMP,G,SA,98,SALINITY,480,56.5,56.5,PSU
FLAB,FLAB14,P74739-4,6/9/2015,SAMP,G,SA,20,AMMONIA-N,608,0.028,0.028,mg/L
FLAB,FLAB14,P74739-4,6/9/2015,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,15.9,15.9,mg/L
FLAB,FLAB14,P74739-4,6/9/2015,SAMP,G,SA,78,NITRATE-N,620,-0.005,-0.005,mg/L
FLAB,FLAB14,P74739-4,6/9/2015,SAMP,G,SA,181,PHEOPHYTIN-A(LC),98013,-0.08,-0.08,ug/L
FLAB,FLAB14,P74739-4,6/9/2015,SAMP,G,SA,12,TURBIDITY,82079,1.3,1.3,NTU
FLAB,FLAB14,P74739-4,6/9/2015,SAMP,G,SA,99,"DEPTH, TOTAL",82903,1.2,1.2,SDU
FLAB,FLAB14,P74739-4,6/9/2015,SAMP,G,SA,7,Temperature,10,30,30,Deg C
FLAB,FLAB14,P74739-4,6/9/2015,SAMP,G,SA,11,SECCHI DISK DEPTH,78,1.2,1.2,meters
FLAB,FLAB14,P74739-4,6/9/2015,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",671,-0.002,-0.002,mg/L
FLAB,FLAB14,P74739-4,6/9/2015,SAMP,G,SA,8,DISSOLVED OXYGEN,299,7.44,7.44,mg/L
FLAB,FLAB14,P74739-4,6/9/2015,SAMP,G,SA,10,"PH, FIELD",400,8.6,8.6,None
FLAB,FLAB14,P74739-4,6/9/2015,SAMP,G,SA,80,TOTAL NITROGEN,97017,1.78,1.78,mg/L
FLAB,FLAB14,P74739-4,6/9/2015,SAMP,G,SA,180,CHLOROPHYLL-B (LC),98010,-0.16,-0.16,ug/L
FLAB,FLAB14,P78245-4,8/25/2015,SAMP,G,SA,98,SALINITY,480,45.1,45.1,PSU
FLAB,FLAB14,P78245-4,8/25/2015,SAMP,G,SA,99,"DEPTH, TOTAL",82903,1.1,1.1,SDU
FLAB,FLAB14,P78245-4,8/25/2015,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,12.7,12.7,mg/L
FLAB,FLAB14,P78245-4,8/25/2015,SAMP,G,SA,179,CHLOROPHYLL-A(LC),98011,2.28,2.28,ug/L
FLAB,FLAB14,P78245-4,8/25/2015,SAMP,G,SA,180,CHLOROPHYLL-B (LC),98010,-0.16,-0.16,ug/L
FLAB,FLAB14,P78245-4,8/25/2015,SAMP,G,SA,181,PHEOPHYTIN-A(LC),98013,-0.08,-0.08,ug/L
FLAB,FLAB14,P78245-4,8/25/2015,SAMP,G,SA,7,Temperature,10,32.8,32.8,Deg C
FLAB,FLAB14,P78245-4,8/25/2015,SAMP,G,SA,8,DISSOLVED OXYGEN,299,4.16,4.16,mg/L
FLAB,FLAB14,P78245-4,8/25/2015,SAMP,G,SA,9,"SP CONDUCTIVITY, FIELD",94,66768,"66,768",uS/cm
FLAB,FLAB14,P78245-4,8/25/2015,SAMP,G,SA,10,"PH, FIELD",400,8.8,8.8,None
FLAB,FLAB14,P78245-4,8/25/2015,SAMP,G,SA,11,SECCHI DISK DEPTH,78,1.1,1.1,meters
FLAB,FLAB14,P78245-4,8/25/2015,SAMP,G,SA,12,TURBIDITY,82079,3.2,3.2,NTU
FLAB,FLAB14,P78245-4,8/25/2015,SAMP,G,SA,18,NITRATE+NITRITE-N,631,-0.005,-0.005,mg/L
FLAB,FLAB14,P78245-4,8/25/2015,SAMP,G,SA,19,NITRITE-N,615,-0.002,-0.002,mg/L
FLAB,FLAB14,P78245-4,8/25/2015,SAMP,G,SA,20,AMMONIA-N,608,0.027,0.027,mg/L
FLAB,FLAB14,P78245-4,8/25/2015,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",671,-0.002,-0.002,mg/L
FLAB,FLAB14,P78245-4,8/25/2015,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.017,0.017,mg/L
FLAB,FLAB14,P78245-4,8/25/2015,SAMP,G,SA,78,NITRATE-N,620,-0.005,-0.005,mg/L
FLAB,FLAB14,P78245-4,8/25/2015,SAMP,G,SA,80,TOTAL NITROGEN,97017,1.5,1.5,mg/L
FLAB,FLAB14,P80870-4,10/7/2015,SAMP,G,SA,80,TOTAL NITROGEN,97017,0.808,0.81,mg/L
FLAB,FLAB14,P80870-4,10/7/2015,SAMP,G,SA,78,NITRATE-N,620,0.012,0.012,mg/L
FLAB,FLAB14,P80870-4,10/7/2015,SAMP,G,SA,99,"DEPTH, TOTAL",82903,1.2,1.2,SDU
FLAB,FLAB14,P80870-4,10/7/2015,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,5.8,5.8,mg/L
FLAB,FLAB14,P80870-4,10/7/2015,SAMP,G,SA,179,CHLOROPHYLL-A(LC),98011,2,2,ug/L
FLAB,FLAB14,P80870-4,10/7/2015,SAMP,G,SA,180,CHLOROPHYLL-B (LC),98010,0.158,0.158,ug/L
FLAB,FLAB14,P80870-4,10/7/2015,SAMP,G,SA,181,PHEOPHYTIN-A(LC),98013,0.133,0.133,ug/L
FLAB,FLAB14,P80870-4,10/7/2015,SAMP,G,SA,7,Temperature,10,27.9,27.9,Deg C
FLAB,FLAB14,P80870-4,10/7/2015,SAMP,G,SA,8,DISSOLVED OXYGEN,299,3.27,3.27,mg/L
FLAB,FLAB14,P80870-4,10/7/2015,SAMP,G,SA,9,"SP CONDUCTIVITY, FIELD",94,58679,"58,679",uS/cm
FLAB,FLAB14,P80870-4,10/7/2015,SAMP,G,SA,10,"PH, FIELD",400,8.2,8.2,None
FLAB,FLAB14,P80870-4,10/7/2015,SAMP,G,SA,11,SECCHI DISK DEPTH,78,1.2,1.2,meters
FLAB,FLAB14,P80870-4,10/7/2015,SAMP,G,SA,12,TURBIDITY,82079,0.9,0.9,NTU
FLAB,FLAB14,P80870-4,10/7/2015,SAMP,G,SA,18,NITRATE+NITRITE-N,631,0.012,0.012,mg/L
FLAB,FLAB14,P80870-4,10/7/2015,SAMP,G,SA,19,NITRITE-N,615,-0.002,-0.002,mg/L
FLAB,FLAB14,P80870-4,10/7/2015,SAMP,G,SA,20,AMMONIA-N,608,0.03,0.03,mg/L
FLAB,FLAB14,P80870-4,10/7/2015,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",671,-0.002,-0.002,mg/L
FLAB,FLAB14,P80870-4,10/7/2015,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.011,0.011,mg/L
FLAB,FLAB14,P80870-4,10/7/2015,SAMP,G,SA,98,SALINITY,480,39.1,39.1,PSU
FLAB,FLAB14,P82416-4,1/21/2016,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.016,0.016,mg/L
FLAB,FLAB14,P82416-4,1/21/2016,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",671,0.002,0.002,mg/L
FLAB,FLAB14,P82416-4,1/21/2016,SAMP,G,SA,80,TOTAL NITROGEN,97017,1.9,1.9,mg/L
FLAB,FLAB14,P82416-4,1/21/2016,SAMP,G,SA,98,SALINITY,480,34.6,34.6,PSU
FLAB,FLAB14,P82416-4,1/21/2016,SAMP,G,SA,99,"DEPTH, TOTAL",82903,1.3,1.3,SDU
FLAB,FLAB14,P82416-4,1/21/2016,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,8.6,8.6,mg/L
FLAB,FLAB14,P82416-4,1/21/2016,SAMP,G,SA,179,CHLOROPHYLL-A(LC),98011,1.63,1.63,ug/L
FLAB,FLAB14,P82416-4,1/21/2016,SAMP,G,SA,180,CHLOROPHYLL-B (LC),98010,0.247,0.247,ug/L
FLAB,FLAB14,P82416-4,1/21/2016,SAMP,G,SA,181,PHEOPHYTIN-A(LC),98013,0.036,0.036,ug/L
FLAB,FLAB14,P82416-4,1/21/2016,SAMP,G,SA,7,Temperature,10,16.6,16.6,Deg C
FLAB,FLAB14,P82416-4,1/21/2016,SAMP,G,SA,8,DISSOLVED OXYGEN,299,8.54,8.54,mg/L
FLAB,FLAB14,P82416-4,1/21/2016,SAMP,G,SA,9,"SP CONDUCTIVITY, FIELD",94,52511,"52,511",uS/cm
FLAB,FLAB14,P82416-4,1/21/2016,SAMP,G,SA,10,"PH, FIELD",400,7.8,7.8,None
FLAB,FLAB14,P82416-4,1/21/2016,SAMP,G,SA,11,SECCHI DISK DEPTH,78,1.3,1.3,meters
FLAB,FLAB14,P82416-4,1/21/2016,SAMP,G,SA,12,TURBIDITY,82079,2,2,NTU
FLAB,FLAB14,P82416-4,1/21/2016,SAMP,G,SA,18,NITRATE+NITRITE-N,631,-0.005,-0.005,mg/L
FLAB,FLAB14,P82416-4,1/21/2016,SAMP,G,SA,19,NITRITE-N,615,0.002,0.002,mg/L
FLAB,FLAB14,P82416-4,1/21/2016,SAMP,G,SA,20,AMMONIA-N,608,0.798,0.798,mg/L
FLAB,FLAB14,P82416-4,1/21/2016,SAMP,G,SA,78,NITRATE-N,620,-0.005,-0.005,mg/L
FLAB,FLAB14,P82935-4,2/16/2016,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",671,-0.002,-0.002,mg/L
FLAB,FLAB14,P82935-4,2/16/2016,SAMP,G,SA,20,AMMONIA-N,608,1.122,1.12,mg/L
FLAB,FLAB14,P82935-4,2/16/2016,SAMP,G,SA,78,NITRATE-N,620,-0.005,-0.005,mg/L
FLAB,FLAB14,P82935-4,2/16/2016,SAMP,G,SA,80,TOTAL NITROGEN,97017,2.51,2.51,mg/L
FLAB,FLAB14,P82935-4,2/16/2016,SAMP,G,SA,98,SALINITY,480,30.4,30.4,PSU
FLAB,FLAB14,P82935-4,2/16/2016,SAMP,G,SA,99,"DEPTH, TOTAL",82903,1.2,1.2,SDU
FLAB,FLAB14,P82935-4,2/16/2016,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,11.2,11.2,mg/L
FLAB,FLAB14,P82935-4,2/16/2016,SAMP,G,SA,179,CHLOROPHYLL-A(LC),98011,2.07,2.07,ug/L
FLAB,FLAB14,P82935-4,2/16/2016,SAMP,G,SA,180,CHLOROPHYLL-B (LC),98010,0.313,0.313,ug/L
FLAB,FLAB14,P82935-4,2/16/2016,SAMP,G,SA,181,PHEOPHYTIN-A(LC),98013,0.071,0.071,ug/L
FLAB,FLAB14,P82935-4,2/16/2016,SAMP,G,SA,7,Temperature,10,21.9,21.9,Deg C
FLAB,FLAB14,P82935-4,2/16/2016,SAMP,G,SA,8,DISSOLVED OXYGEN,299,5.03,5.03,mg/L
FLAB,FLAB14,P82935-4,2/16/2016,SAMP,G,SA,9,"SP CONDUCTIVITY, FIELD",94,46695,"46,695",uS/cm
FLAB,FLAB14,P82935-4,2/16/2016,SAMP,G,SA,10,"PH, FIELD",400,7.6,7.6,None
FLAB,FLAB14,P82935-4,2/16/2016,SAMP,G,SA,11,SECCHI DISK DEPTH,78,1.2,1.2,meters
FLAB,FLAB14,P82935-4,2/16/2016,SAMP,G,SA,12,TURBIDITY,82079,2.7,2.7,NTU
FLAB,FLAB14,P82935-4,2/16/2016,SAMP,G,SA,18,NITRATE+NITRITE-N,631,-0.005,-0.005,mg/L
FLAB,FLAB14,P82935-4,2/16/2016,SAMP,G,SA,19,NITRITE-N,615,-0.002,-0.002,mg/L
FLAB,FLAB14,P82935-4,2/16/2016,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.025,0.025,mg/L
FLAB,FLAB14,P83568-4,4/14/2016,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",671,-0.002,-0.002,mg/L
FLAB,FLAB14,P83568-4,4/14/2016,SAMP,G,SA,20,AMMONIA-N,608,0.742,0.742,mg/L
FLAB,FLAB14,P83568-4,4/14/2016,SAMP,G,SA,78,NITRATE-N,620,-0.005,-0.005,mg/L
FLAB,FLAB14,P83568-4,4/14/2016,SAMP,G,SA,80,TOTAL NITROGEN,97017,2.44,2.44,mg/L
FLAB,FLAB14,P83568-4,4/14/2016,SAMP,G,SA,98,SALINITY,480,37.5,37.5,PSU
FLAB,FLAB14,P83568-4,4/14/2016,SAMP,G,SA,99,"DEPTH, TOTAL",82903,0.7,0.7,SDU
FLAB,FLAB14,P83568-4,4/14/2016,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,15.9,15.9,mg/L
FLAB,FLAB14,P83568-4,4/14/2016,SAMP,G,SA,179,CHLOROPHYLL-A(LC),98011,2.07,2.07,ug/L
FLAB,FLAB14,P83568-4,4/14/2016,SAMP,G,SA,180,CHLOROPHYLL-B (LC),98010,-0.071,-0.071,ug/L
FLAB,FLAB14,P83568-4,4/14/2016,SAMP,G,SA,181,PHEOPHYTIN-A(LC),98013,0.052,0.052,ug/L
FLAB,FLAB14,P83568-4,4/14/2016,SAMP,G,SA,7,Temperature,10,27.4,27.4,Deg C
FLAB,FLAB14,P83568-4,4/14/2016,SAMP,G,SA,8,DISSOLVED OXYGEN,299,3.16,3.16,mg/L
FLAB,FLAB14,P83568-4,4/14/2016,SAMP,G,SA,9,"SP CONDUCTIVITY, FIELD",94,56465,"56,465",uS/cm
FLAB,FLAB14,P83568-4,4/14/2016,SAMP,G,SA,10,"PH, FIELD",400,7.7,7.7,None
FLAB,FLAB14,P83568-4,4/14/2016,SAMP,G,SA,11,SECCHI DISK DEPTH,78,0.7,0.7,meters
FLAB,FLAB14,P83568-4,4/14/2016,SAMP,G,SA,12,TURBIDITY,82079,1.3,1.3,NTU
FLAB,FLAB14,P83568-4,4/14/2016,SAMP,G,SA,18,NITRATE+NITRITE-N,631,-0.005,-0.005,mg/L
FLAB,FLAB14,P83568-4,4/14/2016,SAMP,G,SA,19,NITRITE-N,615,0.003,0.003,mg/L
FLAB,FLAB14,P83568-4,4/14/2016,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.023,0.023,mg/L
FLAB,FLAB14,P84316-4,6/29/2016,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",671,-0.002,-0.002,mg/L
FLAB,FLAB14,P84316-4,6/29/2016,SAMP,G,SA,20,AMMONIA-N,608,0.041,0.041,mg/L
FLAB,FLAB14,P84316-4,6/29/2016,SAMP,G,SA,78,NITRATE-N,620,-0.005,-0.005,mg/L
FLAB,FLAB14,P84316-4,6/29/2016,SAMP,G,SA,80,TOTAL NITROGEN,97017,1.72,1.72,mg/L
FLAB,FLAB14,P84316-4,6/29/2016,SAMP,G,SA,98,SALINITY,480,38.5,38.5,PSU
FLAB,FLAB14,P84316-4,6/29/2016,SAMP,G,SA,99,"DEPTH, TOTAL",82903,1.2,1.2,SDU
FLAB,FLAB14,P84316-4,6/29/2016,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,10.8,10.8,mg/L
FLAB,FLAB14,P84316-4,6/29/2016,SAMP,G,SA,179,CHLOROPHYLL-A(LC),98011,12.5,12.5,ug/L
FLAB,FLAB14,P84316-4,6/29/2016,SAMP,G,SA,181,PHEOPHYTIN-A(LC),98013,0.236,0.24,ug/L
FLAB,FLAB14,P84316-4,6/29/2016,SAMP,G,SA,7,Temperature,10,30.7,30.7,Deg C
FLAB,FLAB14,P84316-4,6/29/2016,SAMP,G,SA,8,DISSOLVED OXYGEN,299,4.65,4.65,mg/L
FLAB,FLAB14,P84316-4,6/29/2016,SAMP,G,SA,9,"SP CONDUCTIVITY, FIELD",94,58029,"58,029",uS/cm
FLAB,FLAB14,P84316-4,6/29/2016,SAMP,G,SA,10,"PH, FIELD",400,8.2,8.2,None
FLAB,FLAB14,P84316-4,6/29/2016,SAMP,G,SA,11,SECCHI DISK DEPTH,78,0.6,0.6,meters
FLAB,FLAB14,P84316-4,6/29/2016,SAMP,G,SA,12,TURBIDITY,82079,6.7,6.7,NTU
FLAB,FLAB14,P84316-4,6/29/2016,SAMP,G,SA,18,NITRATE+NITRITE-N,631,-0.005,-0.005,mg/L
FLAB,FLAB14,P84316-4,6/29/2016,SAMP,G,SA,19,NITRITE-N,615,-0.002,-0.002,mg/L
FLAB,FLAB14,P84316-4,6/29/2016,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.038,0.038,mg/L
FLAB,FLAB14,P84638-4,8/25/2016,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",671,-0.002,-0.002,mg/L
FLAB,FLAB14,P84638-4,8/25/2016,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.033,0.033,mg/L
FLAB,FLAB14,P84638-4,8/25/2016,SAMP,G,SA,78,NITRATE-N,620,-0.005,-0.005,mg/L
FLAB,FLAB14,P84638-4,8/25/2016,SAMP,G,SA,80,TOTAL NITROGEN,97017,1.91,1.91,mg/L
FLAB,FLAB14,P84638-4,8/25/2016,SAMP,G,SA,98,SALINITY,480,37.7,37.7,PSU
FLAB,FLAB14,P84638-4,8/25/2016,SAMP,G,SA,99,"DEPTH, TOTAL",82903,0.7,0.7,SDU
FLAB,FLAB14,P84638-4,8/25/2016,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,13.9,13.9,mg/L
FLAB,FLAB14,P84638-4,8/25/2016,SAMP,G,SA,179,CHLOROPHYLL-A(LC),98011,15.5,15.5,ug/L
FLAB,FLAB14,P84638-4,8/25/2016,SAMP,G,SA,181,PHEOPHYTIN-A(LC),98013,0.476,0.48,ug/L
FLAB,FLAB14,P84638-4,8/25/2016,SAMP,G,SA,7,Temperature,10,29.9,29.9,Deg C
FLAB,FLAB14,P84638-4,8/25/2016,SAMP,G,SA,8,DISSOLVED OXYGEN,299,3.01,3.01,mg/L
FLAB,FLAB14,P84638-4,8/25/2016,SAMP,G,SA,9,"SP CONDUCTIVITY, FIELD",94,56875,"56,875",uS/cm
FLAB,FLAB14,P84638-4,8/25/2016,SAMP,G,SA,10,"PH, FIELD",400,7.9,7.9,None
FLAB,FLAB14,P84638-4,8/25/2016,SAMP,G,SA,11,SECCHI DISK DEPTH,78,0.7,0.7,meters
FLAB,FLAB14,P84638-4,8/25/2016,SAMP,G,SA,12,TURBIDITY,82079,10.3,10.3,NTU
FLAB,FLAB14,P84638-4,8/25/2016,SAMP,G,SA,18,NITRATE+NITRITE-N,631,-0.005,-0.005,mg/L
FLAB,FLAB14,P84638-4,8/25/2016,SAMP,G,SA,19,NITRITE-N,615,-0.002,-0.002,mg/L
FLAB,FLAB14,P84638-4,8/25/2016,SAMP,G,SA,20,AMMONIA-N,608,0.021,0.021,mg/L
FLAB,FLAB14,P86137-4,10/24/2016,SAMP,G,SA,80,TOTAL NITROGEN,97017,2.39,2.39,mg/L
FLAB,FLAB14,P86137-4,10/24/2016,SAMP,G,SA,20,AMMONIA-N,608,0.019,0.019,mg/L
FLAB,FLAB14,P86137-4,10/24/2016,SAMP,G,SA,19,NITRITE-N,615,-0.002,-0.002,mg/L
FLAB,FLAB14,P86137-4,10/24/2016,SAMP,G,SA,18,NITRATE+NITRITE-N,631,-0.005,-0.005,mg/L
FLAB,FLAB14,P86137-4,10/24/2016,SAMP,G,SA,12,TURBIDITY,82079,8,8,NTU
FLAB,FLAB14,P86137-4,10/24/2016,SAMP,G,SA,11,SECCHI DISK DEPTH,78,1,1,meters
FLAB,FLAB14,P86137-4,10/24/2016,SAMP,G,SA,10,"PH, FIELD",400,8,8,None
FLAB,FLAB14,P86137-4,10/24/2016,SAMP,G,SA,9,"SP CONDUCTIVITY, FIELD",94,55025,"55,025",uS/cm
FLAB,FLAB14,P86137-4,10/24/2016,SAMP,G,SA,8,DISSOLVED OXYGEN,299,6.34,6.34,mg/L
FLAB,FLAB14,P86137-4,10/24/2016,SAMP,G,SA,7,Temperature,10,23.2,23.2,Deg C
FLAB,FLAB14,P86137-4,10/24/2016,SAMP,G,SA,181,PHEOPHYTIN-A(LC),98013,0.4,0.4,ug/L
FLAB,FLAB14,P86137-4,10/24/2016,SAMP,G,SA,179,CHLOROPHYLL-A(LC),98011,25.1,25.1,ug/L
FLAB,FLAB14,P86137-4,10/24/2016,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,17.3,17.3,mg/L
FLAB,FLAB14,P86137-4,10/24/2016,SAMP,G,SA,99,"DEPTH, TOTAL",82903,1,1,SDU
FLAB,FLAB14,P86137-4,10/24/2016,SAMP,G,SA,98,SALINITY,480,36.5,36.5,PSU
FLAB,FLAB14,P86137-4,10/24/2016,SAMP,G,SA,78,NITRATE-N,620,-0.005,-0.005,mg/L
FLAB,FLAB14,P86137-4,10/24/2016,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.046,0.046,mg/L
FLAB,FLAB14,P86137-4,10/24/2016,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",671,-0.002,-0.002,mg/L
FLAB,FLAB14,P86137-7,10/24/2016,FCEB,G,DI,19,NITRITE-N,615,-0.002,-0.002,mg/L
FLAB,FLAB14,P86137-7,10/24/2016,FCEB,G,DI,18,NITRATE+NITRITE-N,631,-0.005,-0.005,mg/L
FLAB,FLAB14,P86137-7,10/24/2016,FCEB,G,DI,20,AMMONIA-N,608,0.008,0.008,mg/L
FLAB,FLAB14,P86137-7,10/24/2016,FCEB,G,DI,12,TURBIDITY,82079,-0.1,-0.1,NTU
FLAB,FLAB14,P86137-7,10/24/2016,FCEB,G,DI,181,PHEOPHYTIN-A(LC),98013,-0.032,-0.032,ug/L
FLAB,FLAB14,P86137-7,10/24/2016,FCEB,G,DI,100,"CARBON, TOTAL ORGANIC",680,-0.8,-0.8,mg/L
FLAB,FLAB14,P86137-7,10/24/2016,FCEB,G,DI,25,"PHOSPHATE, TOTAL AS P",665,-0.002,-0.002,mg/L
FLAB,FLAB14,P86137-7,10/24/2016,FCEB,G,DI,179,CHLOROPHYLL-A(LC),98011,-0.032,-0.032,ug/L
FLAB,FLAB14,P86137-7,10/24/2016,FCEB,G,DI,80,TOTAL NITROGEN,97017,-0.02,-0.02,mg/L
FLAB,FLAB14,P86137-7,10/24/2016,FCEB,G,DI,23,"PHOSPHATE, ORTHO AS P",671,-0.002,-0.002,mg/L
FLAB,FLAB14,P86766-4,12/21/2016,SAMP,G,SA,18,NITRATE+NITRITE-N,631,-0.005,-0.005,mg/L
FLAB,FLAB14,P86766-4,12/21/2016,SAMP,G,SA,99,"DEPTH, TOTAL",82903,1.3,1.3,SDU
FLAB,FLAB14,P86766-4,12/21/2016,SAMP,G,SA,9,"SP CONDUCTIVITY, FIELD",94,43606,"43,606",uS/cm
FLAB,FLAB14,P86766-4,12/21/2016,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,13.9,13.9,mg/L
FLAB,FLAB14,P86766-4,12/21/2016,SAMP,G,SA,12,TURBIDITY,82079,2.9,2.9,NTU
FLAB,FLAB14,P86766-4,12/21/2016,SAMP,G,SA,181,PHEOPHYTIN-A(LC),98013,0.185,0.185,ug/L
FLAB,FLAB14,P86766-4,12/21/2016,SAMP,G,SA,10,"PH, FIELD",400,7.9,7.9,None
FLAB,FLAB14,P86766-4,12/21/2016,SAMP,G,SA,98,SALINITY,480,28.1,28.1,PSU
FLAB,FLAB14,P86766-4,12/21/2016,SAMP,G,SA,8,DISSOLVED OXYGEN,299,4.33,4.33,mg/L
FLAB,FLAB14,P86766-4,12/21/2016,SAMP,G,SA,80,TOTAL NITROGEN,97017,1.44,1.44,mg/L
FLAB,FLAB14,P86766-4,12/21/2016,SAMP,G,SA,20,AMMONIA-N,608,0.318,0.318,mg/L
FLAB,FLAB14,P86766-4,12/21/2016,SAMP,G,SA,78,NITRATE-N,620,-0.005,-0.005,mg/L
FLAB,FLAB14,P86766-4,12/21/2016,SAMP,G,SA,11,SECCHI DISK DEPTH,78,1.3,1.3,meters
