Project Code,Station ID,Sample ID,Collection_Date,Sample Type New,Collection Method,Matrix,Test Number,Test Name,Storet Code,Value,Sigfig Value,Units
FLAB,FLAB12,P96129-2,11/5/2018,SAMP,G,SA,19,NITRITE-N,615,-0.002,-0.002,mg/L
FLAB,FLAB12,P96129-2,11/5/2018,SAMP,G,SA,20,AMMONIA-N,608,0.041,0.041,mg/L
FLAB,FLAB12,P96129-2,11/5/2018,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",671,-0.002,-0.002,mg/L
FLAB,FLAB12,P96129-2,11/5/2018,SAMP,G,SA,7,Temperature,10,26.7,26.7,Deg C
FLAB,FLAB12,P96129-2,11/5/2018,SAMP,G,SA,8,DISSOLVED OXYGEN,299,5.86,5.86,mg/L
FLAB,FLAB12,P96129-2,11/5/2018,SAMP,G,SA,9,"SP CONDUCTIVITY, FIELD",94,46654,"46,654",uS/cm
FLAB,FLAB12,P96129-2,11/5/2018,SAMP,G,SA,10,"PH, FIELD",400,7.9,7.9,None
FLAB,FLAB12,P96129-2,11/5/2018,SAMP,G,SA,181,PHEOPHYTIN-A(LC),98013,0.02,0.02,ug/L
FLAB,FLAB12,P96720-6,12/17/2018,SAMP,G,SA,179,CHLOROPHYLL-A(LC),98011,10.1,10.1,ug/L
FLAB,FLAB12,P96720-6,12/17/2018,SAMP,G,SA,11,SECCHI DISK DEPTH,,0.7,0.7,meters
FLAB,FLAB12,P96720-6,12/17/2018,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.017,0.017,mg/L
FLAB,FLAB12,P96720-6,12/17/2018,SAMP,G,SA,78,NITRATE-N,620,-0.005,-0.005,mg/L
FLAB,FLAB12,P96720-6,12/17/2018,SAMP,G,SA,80,TOTAL NITROGEN,97017,1.57,1.57,mg/L
FLAB,FLAB12,P96720-6,12/17/2018,SAMP,G,SA,98,SALINITY,480,32.9,32.9,PSU
FLAB,FLAB12,P96720-6,12/17/2018,SAMP,G,SA,99,"DEPTH, TOTAL",,0.9,0.9,SDU
FLAB,FLAB12,P96720-6,12/17/2018,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,14.6,14.6,mg/L
FLAB,FLAB12,P96720-6,12/17/2018,SAMP,G,SA,12,TURBIDITY,82079,6,6,NTU
FLAB,FLAB12,P96720-6,12/17/2018,SAMP,G,SA,18,NITRATE+NITRITE-N,631,-0.005,-0.005,mg/L
FLAB,FLAB12,P96720-6,12/17/2018,SAMP,G,SA,19,NITRITE-N,615,-0.002,-0.002,mg/L
FLAB,FLAB12,P96720-6,12/17/2018,SAMP,G,SA,20,AMMONIA-N,608,0.049,0.049,mg/L
FLAB,FLAB12,P96720-6,12/17/2018,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",671,-0.002,-0.002,mg/L
FLAB,FLAB12,P96720-6,12/17/2018,SAMP,G,SA,7,Temperature,10,22.1,22.1,Deg C
FLAB,FLAB12,P96720-6,12/17/2018,SAMP,G,SA,8,DISSOLVED OXYGEN,299,6.79,6.79,mg/L
FLAB,FLAB12,P96720-6,12/17/2018,SAMP,G,SA,9,"SP CONDUCTIVITY, FIELD",94,50083,"50,083",uS/cm
FLAB,FLAB12,P96720-6,12/17/2018,SAMP,G,SA,10,"PH, FIELD",400,8,8,None
FLAB,FLAB12,P96720-6,12/17/2018,SAMP,G,SA,181,PHEOPHYTIN-A(LC),98013,0.088,0.09,ug/L
FLAB,FLAB12,P96130-2,1/29/2019,SAMP,G,SA,181,PHEOPHYTIN-A(LC),98013,0.032,0.032,ug/L
FLAB,FLAB12,P96130-2,1/29/2019,SAMP,G,SA,12,TURBIDITY,82079,4,4,NTU
FLAB,FLAB12,P96130-2,1/29/2019,SAMP,G,SA,80,TOTAL NITROGEN,97017,1.27,1.27,mg/L
FLAB,FLAB12,P96130-2,1/29/2019,SAMP,G,SA,98,SALINITY,480,31.4,31.4,PSU
FLAB,FLAB12,P96130-2,1/29/2019,SAMP,G,SA,99,"DEPTH, TOTAL",,1.3,1.3,SDU
FLAB,FLAB12,P96130-2,1/29/2019,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,12.8,12.8,mg/L
FLAB,FLAB12,P96130-2,1/29/2019,SAMP,G,SA,179,CHLOROPHYLL-A(LC),98011,2.92,2.92,ug/L
FLAB,FLAB12,P96130-2,1/29/2019,SAMP,G,SA,18,NITRATE+NITRITE-N,631,-0.005,-0.005,mg/L
FLAB,FLAB12,P96130-2,1/29/2019,SAMP,G,SA,19,NITRITE-N,615,0.002,0.002,mg/L
FLAB,FLAB12,P96130-2,1/29/2019,SAMP,G,SA,20,AMMONIA-N,608,0.109,0.109,mg/L
FLAB,FLAB12,P96130-2,1/29/2019,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",671,-0.002,-0.002,mg/L
FLAB,FLAB12,P96130-2,1/29/2019,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.013,0.013,mg/L
FLAB,FLAB12,P96130-2,1/29/2019,SAMP,G,SA,7,Temperature,10,17.3,17.3,Deg C
FLAB,FLAB12,P96130-2,1/29/2019,SAMP,G,SA,8,DISSOLVED OXYGEN,299,7.44,7.44,mg/L
FLAB,FLAB12,P96130-2,1/29/2019,SAMP,G,SA,9,"SP CONDUCTIVITY, FIELD",94,48079,"48,079",uS/cm
FLAB,FLAB12,P96130-2,1/29/2019,SAMP,G,SA,10,"PH, FIELD",400,8,8,None
FLAB,FLAB12,P96130-2,1/29/2019,SAMP,G,SA,11,SECCHI DISK DEPTH,,1.3,1.3,meters
FLAB,FLAB12,P96130-2,1/29/2019,SAMP,G,SA,78,NITRATE-N,620,-0.005,-0.005,mg/L
FLAB,FLAB12,P102448-7,2/26/2019,SAMP,G,SA,179,CHLOROPHYLL-A(LC),98011,0.832,0.832,ug/L
FLAB,FLAB12,P102448-7,2/26/2019,SAMP,G,SA,12,TURBIDITY,82079,1.4,1.4,NTU
FLAB,FLAB12,P102448-7,2/26/2019,SAMP,G,SA,181,PHEOPHYTIN-A(LC),98013,0.016,0.016,ug/L
FLAB,FLAB12,P102448-7,2/26/2019,SAMP,G,SA,11,SECCHI DISK DEPTH,78,1,1,meters
FLAB,FLAB12,P102448-7,2/26/2019,SAMP,G,SA,10,"PH, FIELD",400,7.9,7.9,None
FLAB,FLAB12,P102448-7,2/26/2019,SAMP,G,SA,9,"SP CONDUCTIVITY, FIELD",94,51518,"51,518",uS/cm
FLAB,FLAB12,P102448-7,2/26/2019,SAMP,G,SA,8,DISSOLVED OXYGEN,299,6.27,6.27,mg/L
FLAB,FLAB12,P102448-7,2/26/2019,SAMP,G,SA,7,Temperature,10,25.3,25.3,Deg C
FLAB,FLAB12,P102448-7,2/26/2019,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.012,0.012,mg/L
FLAB,FLAB12,P102448-7,2/26/2019,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",671,0.002,0.002,mg/L
FLAB,FLAB12,P102448-7,2/26/2019,SAMP,G,SA,20,AMMONIA-N,608,0.248,0.248,mg/L
FLAB,FLAB12,P102448-7,2/26/2019,SAMP,G,SA,19,NITRITE-N,615,0.003,0.003,mg/L
FLAB,FLAB12,P102448-7,2/26/2019,SAMP,G,SA,18,NITRATE+NITRITE-N,631,-0.005,-0.005,mg/L
FLAB,FLAB12,P102448-7,2/26/2019,SAMP,G,SA,78,NITRATE-N,620,-0.005,-0.005,mg/L
FLAB,FLAB12,P102448-7,2/26/2019,SAMP,G,SA,80,TOTAL NITROGEN,97017,1.37,1.37,mg/L
FLAB,FLAB12,P102448-7,2/26/2019,SAMP,G,SA,98,SALINITY,480,33.9,33.9,PSU
FLAB,FLAB12,P102448-7,2/26/2019,SAMP,G,SA,99,"DEPTH, TOTAL",82903,1,1,SDU
FLAB,FLAB12,P102448-7,2/26/2019,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,11.8,11.8,mg/L
FLAB,FLAB12,P102448-8,2/26/2019,FCEB,G,DI,80,TOTAL NITROGEN,97017,-0.02,-0.02,mg/L
FLAB,FLAB12,P102448-8,2/26/2019,FCEB,G,DI,25,"PHOSPHATE, TOTAL AS P",665,-0.002,-0.002,mg/L
FLAB,FLAB12,P102448-8,2/26/2019,FCEB,G,DI,23,"PHOSPHATE, ORTHO AS P",671,-0.002,-0.002,mg/L
FLAB,FLAB12,P102448-8,2/26/2019,FCEB,G,DI,20,AMMONIA-N,608,-0.005,-0.005,mg/L
FLAB,FLAB12,P102448-8,2/26/2019,FCEB,G,DI,19,NITRITE-N,615,-0.002,-0.002,mg/L
FLAB,FLAB12,P102448-8,2/26/2019,FCEB,G,DI,181,PHEOPHYTIN-A(LC),98013,-0.008,-0.008,ug/L
FLAB,FLAB12,P102448-8,2/26/2019,FCEB,G,DI,12,TURBIDITY,82079,-0.1,-0.1,NTU
FLAB,FLAB12,P102448-8,2/26/2019,FCEB,G,DI,100,"CARBON, TOTAL ORGANIC",680,-0.8,-0.8,mg/L
FLAB,FLAB12,P102448-8,2/26/2019,FCEB,G,DI,78,NITRATE-N,620,-0.005,-0.005,mg/L
FLAB,FLAB12,P102448-8,2/26/2019,FCEB,G,DI,179,CHLOROPHYLL-A(LC),98011,-0.016,-0.016,ug/L
FLAB,FLAB12,P102448-8,2/26/2019,FCEB,G,DI,18,NITRATE+NITRITE-N,631,-0.005,-0.005,mg/L
FLAB,FLAB12,P103118-3,3/5/2019,SAMP,G,SA,179,CHLOROPHYLL-A(LC),98011,0.556,0.556,ug/L
FLAB,FLAB12,P103118-3,3/5/2019,SAMP,G,SA,12,TURBIDITY,82079,1.1,1.1,NTU
FLAB,FLAB12,P103118-3,3/5/2019,SAMP,G,SA,78,NITRATE-N,620,-0.005,-0.005,mg/L
FLAB,FLAB12,P103118-3,3/5/2019,SAMP,G,SA,80,TOTAL NITROGEN,97017,1.27,1.27,mg/L
FLAB,FLAB12,P103118-3,3/5/2019,SAMP,G,SA,98,SALINITY,480,35.2,35.2,PSU
FLAB,FLAB12,P103118-3,3/5/2019,SAMP,G,SA,99,"DEPTH, TOTAL",82903,1,1,SDU
FLAB,FLAB12,P103118-3,3/5/2019,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,13,13,mg/L
FLAB,FLAB12,P103118-3,3/5/2019,SAMP,G,SA,18,NITRATE+NITRITE-N,631,-0.005,-0.005,mg/L
FLAB,FLAB12,P103118-3,3/5/2019,SAMP,G,SA,19,NITRITE-N,615,-0.002,-0.002,mg/L
FLAB,FLAB12,P103118-3,3/5/2019,SAMP,G,SA,20,AMMONIA-N,608,0.162,0.162,mg/L
FLAB,FLAB12,P103118-3,3/5/2019,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",671,-0.002,-0.002,mg/L
FLAB,FLAB12,P103118-3,3/5/2019,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.009,0.009,mg/L
FLAB,FLAB12,P103118-3,3/5/2019,SAMP,G,SA,7,Temperature,10,27.4,27.4,Deg C
FLAB,FLAB12,P103118-3,3/5/2019,SAMP,G,SA,8,DISSOLVED OXYGEN,299,5.15,5.15,mg/L
FLAB,FLAB12,P103118-3,3/5/2019,SAMP,G,SA,9,"SP CONDUCTIVITY, FIELD",94,53472,"53,472",uS/cm
FLAB,FLAB12,P103118-3,3/5/2019,SAMP,G,SA,10,"PH, FIELD",400,7.7,7.7,None
FLAB,FLAB12,P103118-3,3/5/2019,SAMP,G,SA,11,SECCHI DISK DEPTH,78,1,1,meters
FLAB,FLAB12,P103118-3,3/5/2019,SAMP,G,SA,181,PHEOPHYTIN-A(LC),98013,-0.009,-0.009,ug/L
FLAB,FLAB12,P103834-7,4/15/2019,SAMP,G,SA,179,CHLOROPHYLL-A(LC),98011,0.494,0.494,ug/L
FLAB,FLAB12,P103834-7,4/15/2019,SAMP,G,SA,181,PHEOPHYTIN-A(LC),98013,0.018,0.018,ug/L
FLAB,FLAB12,P103834-7,4/15/2019,SAMP,G,SA,78,NITRATE-N,620,-0.005,-0.005,mg/L
FLAB,FLAB12,P103834-7,4/15/2019,SAMP,G,SA,80,TOTAL NITROGEN,97017,1.43,1.43,mg/L
FLAB,FLAB12,P103834-7,4/15/2019,SAMP,G,SA,98,SALINITY,480,37.9,37.9,PSU
FLAB,FLAB12,P103834-7,4/15/2019,SAMP,G,SA,99,"DEPTH, TOTAL",82903,1,1,SDU
FLAB,FLAB12,P103834-7,4/15/2019,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,12.6,12.6,mg/L
FLAB,FLAB12,P103834-7,4/15/2019,SAMP,G,SA,18,NITRATE+NITRITE-N,631,-0.005,-0.005,mg/L
FLAB,FLAB12,P103834-7,4/15/2019,SAMP,G,SA,19,NITRITE-N,615,0.003,0.003,mg/L
FLAB,FLAB12,P103834-7,4/15/2019,SAMP,G,SA,20,AMMONIA-N,608,0.271,0.271,mg/L
FLAB,FLAB12,P103834-7,4/15/2019,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",671,-0.002,-0.002,mg/L
FLAB,FLAB12,P103834-7,4/15/2019,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.008,0.008,mg/L
FLAB,FLAB12,P103834-7,4/15/2019,SAMP,G,SA,7,Temperature,10,28.3,28.3,Deg C
FLAB,FLAB12,P103834-7,4/15/2019,SAMP,G,SA,8,DISSOLVED OXYGEN,299,5.71,5.71,mg/L
FLAB,FLAB12,P103834-7,4/15/2019,SAMP,G,SA,9,"SP CONDUCTIVITY, FIELD",94,57010,"57,010",uS/cm
FLAB,FLAB12,P103834-7,4/15/2019,SAMP,G,SA,10,"PH, FIELD",400,8,8,None
FLAB,FLAB12,P103834-7,4/15/2019,SAMP,G,SA,11,SECCHI DISK DEPTH,78,1,1,meters
FLAB,FLAB12,P103834-7,4/15/2019,SAMP,G,SA,12,TURBIDITY,82079,6.2,6.2,NTU
FLAB,FLAB12,P104333-3,5/14/2019,SAMP,G,SA,179,CHLOROPHYLL-A(LC),98011,0.919,0.919,ug/L
FLAB,FLAB12,P104333-3,5/14/2019,SAMP,G,SA,11,SECCHI DISK DEPTH,78,1.2,1.2,meters
FLAB,FLAB12,P104333-3,5/14/2019,SAMP,G,SA,78,NITRATE-N,620,-0.005,-0.005,mg/L
FLAB,FLAB12,P104333-3,5/14/2019,SAMP,G,SA,80,TOTAL NITROGEN,97017,1.6,1.6,mg/L
FLAB,FLAB12,P104333-3,5/14/2019,SAMP,G,SA,98,SALINITY,480,42.6,42.6,PSU
FLAB,FLAB12,P104333-3,5/14/2019,SAMP,G,SA,99,"DEPTH, TOTAL",82903,1.2,1.2,SDU
FLAB,FLAB12,P104333-3,5/14/2019,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,13.8,13.8,mg/L
FLAB,FLAB12,P104333-3,5/14/2019,SAMP,G,SA,12,TURBIDITY,82079,1.9,1.9,NTU
FLAB,FLAB12,P104333-3,5/14/2019,SAMP,G,SA,18,NITRATE+NITRITE-N,631,-0.005,-0.005,mg/L
FLAB,FLAB12,P104333-3,5/14/2019,SAMP,G,SA,19,NITRITE-N,615,0.002,0.002,mg/L
FLAB,FLAB12,P104333-3,5/14/2019,SAMP,G,SA,20,AMMONIA-N,608,0.224,0.224,mg/L
FLAB,FLAB12,P104333-3,5/14/2019,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",671,-0.002,-0.002,mg/L
FLAB,FLAB12,P104333-3,5/14/2019,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.01,0.01,mg/L
FLAB,FLAB12,P104333-3,5/14/2019,SAMP,G,SA,7,Temperature,10,29,29,Deg C
FLAB,FLAB12,P104333-3,5/14/2019,SAMP,G,SA,8,DISSOLVED OXYGEN,299,5.6,5.6,mg/L
FLAB,FLAB12,P104333-3,5/14/2019,SAMP,G,SA,9,"SP CONDUCTIVITY, FIELD",94,63343,"63,343",uS/cm
FLAB,FLAB12,P104333-3,5/14/2019,SAMP,G,SA,10,"PH, FIELD",400,7.9,7.9,None
FLAB,FLAB12,P104333-3,5/14/2019,SAMP,G,SA,181,PHEOPHYTIN-A(LC),98013,0.018,0.018,ug/L
FLAB,FLAB12,P106284-7,6/11/2019,SAMP,G,SA,179,CHLOROPHYLL-A(LC),98011,0.907,0.907,ug/L
FLAB,FLAB12,P106284-7,6/11/2019,SAMP,G,SA,11,SECCHI DISK DEPTH,78,1.1,1.1,meters
FLAB,FLAB12,P106284-7,6/11/2019,SAMP,G,SA,78,NITRATE-N,620,-0.005,-0.005,mg/L
FLAB,FLAB12,P106284-7,6/11/2019,SAMP,G,SA,80,TOTAL NITROGEN,97017,1.39,1.39,mg/L
FLAB,FLAB12,P106284-7,6/11/2019,SAMP,G,SA,98,SALINITY,480,41.4,41.4,PSU
FLAB,FLAB12,P106284-7,6/11/2019,SAMP,G,SA,99,"DEPTH, TOTAL",82903,1.1,1.1,SDU
FLAB,FLAB12,P106284-7,6/11/2019,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,13,13,mg/L
FLAB,FLAB12,P106284-7,6/11/2019,SAMP,G,SA,12,TURBIDITY,82079,1.9,1.9,NTU
FLAB,FLAB12,P106284-7,6/11/2019,SAMP,G,SA,18,NITRATE+NITRITE-N,631,0.007,0.007,mg/L
FLAB,FLAB12,P106284-7,6/11/2019,SAMP,G,SA,19,NITRITE-N,615,0.002,0.002,mg/L
FLAB,FLAB12,P106284-7,6/11/2019,SAMP,G,SA,20,AMMONIA-N,608,0.159,0.159,mg/L
FLAB,FLAB12,P106284-7,6/11/2019,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",671,-0.002,-0.002,mg/L
FLAB,FLAB12,P106284-7,6/11/2019,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.009,0.009,mg/L
FLAB,FLAB12,P106284-7,6/11/2019,SAMP,G,SA,7,Temperature,10,30,30,Deg C
FLAB,FLAB12,P106284-7,6/11/2019,SAMP,G,SA,8,DISSOLVED OXYGEN,299,6,6,mg/L
FLAB,FLAB12,P106284-7,6/11/2019,SAMP,G,SA,9,"SP CONDUCTIVITY, FIELD",94,61676,"61,676",uS/cm
FLAB,FLAB12,P106284-7,6/11/2019,SAMP,G,SA,10,"PH, FIELD",400,7.6,7.6,None
FLAB,FLAB12,P106284-7,6/11/2019,SAMP,G,SA,181,PHEOPHYTIN-A(LC),98013,0.016,0.016,ug/L
FLAB,FLAB12,P106401-3,7/29/2019,SAMP,G,SA,179,CHLOROPHYLL-A(LC),98011,1.84,1.84,ug/L
FLAB,FLAB12,P106401-3,7/29/2019,SAMP,G,SA,11,SECCHI DISK DEPTH,78,1,1,meters
FLAB,FLAB12,P106401-3,7/29/2019,SAMP,G,SA,78,NITRATE-N,620,-0.005,-0.005,mg/L
FLAB,FLAB12,P106401-3,7/29/2019,SAMP,G,SA,80,TOTAL NITROGEN,97017,1.55,1.55,mg/L
FLAB,FLAB12,P106401-3,7/29/2019,SAMP,G,SA,98,SALINITY,480,39.3,39.3,PSU
FLAB,FLAB12,P106401-3,7/29/2019,SAMP,G,SA,99,"DEPTH, TOTAL",82903,1,1,SDU
FLAB,FLAB12,P106401-3,7/29/2019,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,11.7,11.7,mg/L
FLAB,FLAB12,P106401-3,7/29/2019,SAMP,G,SA,12,TURBIDITY,82079,2.5,2.5,NTU
FLAB,FLAB12,P106401-3,7/29/2019,SAMP,G,SA,18,NITRATE+NITRITE-N,631,-0.005,-0.005,mg/L
FLAB,FLAB12,P106401-3,7/29/2019,SAMP,G,SA,19,NITRITE-N,615,-0.002,-0.002,mg/L
FLAB,FLAB12,P106401-3,7/29/2019,SAMP,G,SA,20,AMMONIA-N,608,0.024,0.024,mg/L
FLAB,FLAB12,P106401-3,7/29/2019,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",671,-0.002,-0.002,mg/L
FLAB,FLAB12,P106401-3,7/29/2019,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.014,0.014,mg/L
FLAB,FLAB12,P106401-3,7/29/2019,SAMP,G,SA,7,Temperature,10,31.7,31.7,Deg C
FLAB,FLAB12,P106401-3,7/29/2019,SAMP,G,SA,8,DISSOLVED OXYGEN,299,10.7,10.7,mg/L
FLAB,FLAB12,P106401-3,7/29/2019,SAMP,G,SA,9,"SP CONDUCTIVITY, FIELD",94,59099,"59,099",uS/cm
FLAB,FLAB12,P106401-3,7/29/2019,SAMP,G,SA,10,"PH, FIELD",400,8,8,None
FLAB,FLAB12,P106401-3,7/29/2019,SAMP,G,SA,181,PHEOPHYTIN-A(LC),98013,0.025,0.025,ug/L
FLAB,FLAB12,P109207-7,8/8/2019,SAMP,G,SA,179,CHLOROPHYLL-A(LC),98011,8.04,8.04,ug/L
FLAB,FLAB12,P109207-7,8/8/2019,SAMP,G,SA,11,SECCHI DISK DEPTH,78,0.7,0.7,meters
FLAB,FLAB12,P109207-7,8/8/2019,SAMP,G,SA,78,NITRATE-N,620,-0.005,-0.005,mg/L
FLAB,FLAB12,P109207-7,8/8/2019,SAMP,G,SA,80,TOTAL NITROGEN,97017,1.79,1.79,mg/L
FLAB,FLAB12,P109207-7,8/8/2019,SAMP,G,SA,98,SALINITY,480,37.3,37.3,PSU
FLAB,FLAB12,P109207-7,8/8/2019,SAMP,G,SA,99,"DEPTH, TOTAL",82903,1.2,1.2,SDU
FLAB,FLAB12,P109207-7,8/8/2019,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,13.6,13.6,mg/L
FLAB,FLAB12,P109207-7,8/8/2019,SAMP,G,SA,12,TURBIDITY,82079,5,5,NTU
FLAB,FLAB12,P109207-7,8/8/2019,SAMP,G,SA,18,NITRATE+NITRITE-N,631,-0.005,-0.005,mg/L
FLAB,FLAB12,P109207-7,8/8/2019,SAMP,G,SA,19,NITRITE-N,615,-0.002,-0.002,mg/L
FLAB,FLAB12,P109207-7,8/8/2019,SAMP,G,SA,20,AMMONIA-N,608,0.015,0.015,mg/L
FLAB,FLAB12,P109207-7,8/8/2019,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",671,-0.002,-0.002,mg/L
FLAB,FLAB12,P109207-7,8/8/2019,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.022,0.022,mg/L
FLAB,FLAB12,P109207-7,8/8/2019,SAMP,G,SA,7,Temperature,10,31.6,31.6,Deg C
FLAB,FLAB12,P109207-7,8/8/2019,SAMP,G,SA,8,DISSOLVED OXYGEN,299,6.39,6.39,mg/L
FLAB,FLAB12,P109207-7,8/8/2019,SAMP,G,SA,9,"SP CONDUCTIVITY, FIELD",94,56412,"56,412",uS/cm
FLAB,FLAB12,P109207-7,8/8/2019,SAMP,G,SA,10,"PH, FIELD",400,8,8,None
FLAB,FLAB12,P109207-7,8/8/2019,SAMP,G,SA,181,PHEOPHYTIN-A(LC),98013,0.08,0.08,ug/L
FLAB,FLAB12,P109228-3,9/10/2019,SAMP,G,SA,179,CHLOROPHYLL-A(LC),98011,5.01,5.01,ug/L
FLAB,FLAB12,P109228-3,9/10/2019,SAMP,G,SA,11,SECCHI DISK DEPTH,78,1.1,1.1,meters
FLAB,FLAB12,P109228-3,9/10/2019,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.017,0.017,mg/L
FLAB,FLAB12,P109228-3,9/10/2019,SAMP,G,SA,78,NITRATE-N,620,-0.005,-0.005,mg/L
FLAB,FLAB12,P109228-3,9/10/2019,SAMP,G,SA,80,TOTAL NITROGEN,97017,1.53,1.53,mg/L
FLAB,FLAB12,P109228-3,9/10/2019,SAMP,G,SA,98,SALINITY,480,34.2,34.2,PSU
FLAB,FLAB12,P109228-3,9/10/2019,SAMP,G,SA,99,"DEPTH, TOTAL",82903,1.1,1.1,SDU
FLAB,FLAB12,P109228-3,9/10/2019,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,14.4,14.4,mg/L
FLAB,FLAB12,P109228-3,9/10/2019,SAMP,G,SA,12,TURBIDITY,82079,4.2,4.2,NTU
FLAB,FLAB12,P109228-3,9/10/2019,SAMP,G,SA,18,NITRATE+NITRITE-N,631,-0.005,-0.005,mg/L
FLAB,FLAB12,P109228-3,9/10/2019,SAMP,G,SA,19,NITRITE-N,615,-0.002,-0.002,mg/L
FLAB,FLAB12,P109228-3,9/10/2019,SAMP,G,SA,20,AMMONIA-N,608,0.013,0.013,mg/L
FLAB,FLAB12,P109228-3,9/10/2019,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",671,-0.002,-0.002,mg/L
FLAB,FLAB12,P109228-3,9/10/2019,SAMP,G,SA,7,Temperature,10,30.2,30.2,Deg C
FLAB,FLAB12,P109228-3,9/10/2019,SAMP,G,SA,8,DISSOLVED OXYGEN,299,5.8,5.8,mg/L
FLAB,FLAB12,P109228-3,9/10/2019,SAMP,G,SA,9,"SP CONDUCTIVITY, FIELD",94,52186,"52,186",uS/cm
FLAB,FLAB12,P109228-3,9/10/2019,SAMP,G,SA,10,"PH, FIELD",400,7.9,7.9,None
FLAB,FLAB12,P109228-3,9/10/2019,SAMP,G,SA,181,PHEOPHYTIN-A(LC),98013,0.051,0.051,ug/L
FLAB,FLAB12,P109898-7,10/8/2019,SAMP,G,SA,179,CHLOROPHYLL-A(LC),98011,1,1,ug/L
FLAB,FLAB12,P109898-7,10/8/2019,SAMP,G,SA,11,SECCHI DISK DEPTH,78,1.4,1.4,meters
FLAB,FLAB12,P109898-7,10/8/2019,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.007,0.007,mg/L
FLAB,FLAB12,P109898-7,10/8/2019,SAMP,G,SA,78,NITRATE-N,620,-0.005,-0.005,mg/L
FLAB,FLAB12,P109898-7,10/8/2019,SAMP,G,SA,80,TOTAL NITROGEN,97017,1.28,1.28,mg/L
FLAB,FLAB12,P109898-7,10/8/2019,SAMP,G,SA,98,SALINITY,480,37.7,37.7,PSU
FLAB,FLAB12,P109898-7,10/8/2019,SAMP,G,SA,99,"DEPTH, TOTAL",82903,1.5,1.5,SDU
FLAB,FLAB12,P109898-7,10/8/2019,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,12.2,12.2,mg/L
FLAB,FLAB12,P109898-7,10/8/2019,SAMP,G,SA,12,TURBIDITY,82079,4.3,4.3,NTU
FLAB,FLAB12,P109898-7,10/8/2019,SAMP,G,SA,18,NITRATE+NITRITE-N,631,-0.005,-0.005,mg/L
FLAB,FLAB12,P109898-7,10/8/2019,SAMP,G,SA,19,NITRITE-N,615,-0.002,-0.002,mg/L
FLAB,FLAB12,P109898-7,10/8/2019,SAMP,G,SA,20,AMMONIA-N,608,0.11,0.11,mg/L
FLAB,FLAB12,P109898-7,10/8/2019,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",671,-0.002,-0.002,mg/L
FLAB,FLAB12,P109898-7,10/8/2019,SAMP,G,SA,7,Temperature,10,27,27,Deg C
FLAB,FLAB12,P109898-7,10/8/2019,SAMP,G,SA,8,DISSOLVED OXYGEN,299,5.58,5.58,mg/L
FLAB,FLAB12,P109898-7,10/8/2019,SAMP,G,SA,9,"SP CONDUCTIVITY, FIELD",94,56778,"56,778",uS/cm
FLAB,FLAB12,P109898-7,10/8/2019,SAMP,G,SA,10,"PH, FIELD",400,7.7,7.7,None
FLAB,FLAB12,P109898-7,10/8/2019,SAMP,G,SA,181,PHEOPHYTIN-A(LC),98013,0.052,0.052,ug/L
FLAB,FLAB12,P110693-3,11/7/2019,SAMP,G,SA,179,CHLOROPHYLL-A(LC),98011,0.327,0.327,ug/L
FLAB,FLAB12,P110693-3,11/7/2019,SAMP,G,SA,11,SECCHI DISK DEPTH,78,1.2,1.2,meters
