station,sampleID,testNumber,parameter,collectDate,value,units,remarkCode,project,sampleType,programType,matrix,collectMethod,dataType,mdl,bdl,qualityCode,depth,depthUnits,dcsMeters,source,discharge,latitude,longitude,totalDepth,upDownStream,samplingPurpose,owner,sampleComment
FLAB14,P129938-8,179,CHLOROPHYLL-A(LC),2/8/2022,0.016,ug/L,U,FLAB,FCEB,MON,DI,G,CHLCA,0.016,Y,A,,,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,FCEB collected thru all sampling equipment 7492
FLAB14,P139468-8,179,CHLOROPHYLL-A(LC),1/30/2023,0.016,ug/L,U,FLAB,FCEB,MON,DI,G,CHLCA,0.016,Y,A,,,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,FCEB collected thru all sampling equipment by TT at FLAB14 using DI 7688.
FLAB14,P143129-8,179,CHLOROPHYLL-A(LC),5/11/2023,0.016,ug/L,U,FLAB,FCEB,MON,DI,G,CHLCA,0.016,Y,A,,,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,FCEB collected thru all sampling equipment by PF at FLAB14 using DI 7762
FLAB14,P146064-8,179,CHLOROPHYLL-A(LC),11/13/2023,0.016,ug/L,U,FLAB,FCEB,MON,DI,G,CHLCA,0.016,Y,A,,,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,FCEB collected thru all sampling equipment by CL at FLAB14 using DI 7860
FLAB14,P148342-8,179,CHLOROPHYLL-A(LC),1/8/2024,0.016,ug/L,U,FLAB,FCEB,MON,DI,G,CHLCA,0.016,Y,A,,,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,FCEB collected thru all sampling equipment by ST at FLAB14 using DI 7913
FLAB14,P152189-8,179,CHLOROPHYLL-A(LC),7/15/2024,0.016,ug/L,U,FLAB,FCEB,MON,DI,G,CHLCA,0.016,Y,A,,,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,FCEB collected thru all sampling equipment by RJC using DI 8031.
FLAB14,P153175-8,179,CHLOROPHYLL-A(LC),9/12/2024,0.016,ug/L,U,FLAB,FCEB,MON,DI,G,CHLCA,0.016,Y,A,,,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,FCEB collected thru all sampling equipment using DI 8059.
FLAB14,P49628-4,179,CHLOROPHYLL-A(LC),10/19/2010,1.1,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.067,N,A,0.5,m,,WMD,1,25.1504805,-80.8092194,,,BA,WMD,"Sample light yeloow, low solids.  Low flow.  Calm water, no chop.  Winds 2-5mph.   SECCHI ON BOTTOM."
FLAB14,P50070-4,179,CHLOROPHYLL-A(LC),11/16/2010,0.7,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.067,N,A,0.5,m,,WMD,1,25.1504805,-80.8092194,,,BA,WMD,"Sample light yellow, low solids.  Calm water, minimal chop.  Low flow.  Wind 3-5mph. SECCHI ON BOTTOM."
FLAB14,P50474-4,179,CHLOROPHYLL-A(LC),12/14/2010,0.3,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.067,N,A,0.35,m,,WMD,1,25.1504805,-80.8092194,,,BA,WMD,"Sample light yellow, low solids.  Calm water, minimal chop.  Wind 3-5mph.   SECCHI ON BOTTOM. water very shallow."
FLAB14,P50635-4,179,CHLOROPHYLL-A(LC),1/4/2011,2.7,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.15,N,A,0.5,m,,WMD,1,25.1504805,-80.8092194,,,BA,WMD,"Very low flow at station.  Very low to no chop.  Wind 0-5 mph.   SECCHI ON BOTTOM.   Sample light yellow, low solids."
FLAB14,P50937-4,179,CHLOROPHYLL-A(LC),2/17/2011,1.2,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.067,N,A,0.25,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,Sample taken .4 miles from station due to shallow water.
FLAB14,P51526-4,179,CHLOROPHYLL-A(LC),3/14/2011,0.4,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.067,N,A,0.5,m,,WMD,1,25.1504805,-80.8092194,,,BA,WMD,"Sample light yellow.  Calm water, minimal chop. Wind 8-12mph.   SECCHI ON BOTTOM."
FLAB14,P52279-4,179,CHLOROPHYLL-A(LC),4/5/2011,0.2,ug/L,I,FLAB,SAMP,MON,SA,G,CHLCA,0.067,N,A,0.5,m,,WMD,1,25.1504805,-80.8092194,,,BA,WMD,"Sample light green, wind 10-15mph sw."
FLAB14,P52280-4,179,CHLOROPHYLL-A(LC),5/3/2011,0.23,ug/L,I,FLAB,SAMP,MON,SA,G,CHLCA,0.1,N,A,0.3,m,,WMD,1,25.1504805,-80.8092194,,,BA,WMD,"Sample palm yellow, wind east 10-15mph,  SECCHI ON BOTTOM."
FLAB14,P52281-4,179,CHLOROPHYLL-A(LC),6/13/2011,0.984,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.067,N,A,0.5,m,,WMD,1,25.1504805,-80.8092194,,,BA,WMD,Sample is clear with no visible sollids present. Moderate flow with variable westerly winds at 5-10 mph. SECCHI ON BOTTOM. Conductivity is out of range due to high salinity at this location.
FLAB14,P52282-4,179,CHLOROPHYLL-A(LC),7/12/2011,2.18,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.067,N,A,0.5,m,,WMD,1,25.1504805,-80.8092194,,,BA,WMD,Sample is pale green with no visible suspended solids present.  Flow with light ripple chop up to 4 inches and winds from the southwest at 4 to 8 mph.  SECCHI ON BOTTOM
FLAB14,P52283-6,179,CHLOROPHYLL-A(LC),8/16/2011,0.707,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.067,N,A,0.5,m,,WMD,1,25.1504805,-80.8092194,,,BA,WMD,Sample is pale green with no visible suspended solids present. Low flow with light chop up to 4 inches and light variable winds from southwest at 6 to 10 mph. SECCHI ON BOTTOM.
FLAB14,P52284-6,179,CHLOROPHYLL-A(LC),9/12/2011,0.878,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.067,N,A,0.5,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,Sample light yellow with no visible suspended solids present. Light current with rising tide just before high tide and glassy slight ripple conditions and light variable winds from the east southeast at 2 to 4 mph. SECCHI ON BOTTOM.
FLAB14,P52285-6,179,CHLOROPHYLL-A(LC),10/4/2011,3.6,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.067,N,A,0.4,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,"Wind, NE 10-15, lt chop, ebb tide,  SECCHI ON BOTTOM."
FLAB14,P54071-6,179,CHLOROPHYLL-A(LC),12/6/2011,0.424,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.067,N,A,0.35,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,"Wind ESE 10-12, lt chop, slack tide,  SECCHI ON BOTTOM, Sample taken .5 miles from station due to shallow depth"
FLAB14,P55306-4,179,CHLOROPHYLL-A(LC),2/1/2012,0.307,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.067,N,A,0.35,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,"Wind E 14-18, lt chop in lee of island, slack tide,  SECCHI ON BOTTOM, sample taken .38 mi from station due to shallow depth"
FLAB14,P55313-4,179,CHLOROPHYLL-A(LC),4/12/2012,0.067,ug/L,U,FLAB,SAMP,MON,SA,G,CHLCA,0.067,Y,A,0.45,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,"Wind N 8-10, rippled surface, slack tide,  SECCHI ON BOTTOM."
FLAB14,P55929-4,179,CHLOROPHYLL-A(LC),6/13/2012,0.764,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.067,N,A,0.5,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,Calm conditions.  Light ripple.  Slack tide.  Very light east wind.   SECCHI ON BOTTOM.
FLAB14,P56205-4,179,CHLOROPHYLL-A(LC),8/13/2012,0.967,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.067,N,A,0.5,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,Very light east wind.  Calm conditions with almost no ripple.  Slack tide.   SECCHI ON BOTTOM.
FLAB14,P56209-4,179,CHLOROPHYLL-A(LC),10/11/2012,3.68,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.067,N,A,0.5,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,Strong NE breeze.  Light chop.   SECCHI ON BOTTOM.
FLAB14,P56856-4,179,CHLOROPHYLL-A(LC),12/10/2012,4.66,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.067,N,A,0.5,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,SECCHI ON BOTTOM. Winds 10-15kts out of the SE. Light chop.
FLAB14,P61818-4,179,CHLOROPHYLL-A(LC),2/5/2013,5.79,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.15,N,A,0.5,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,SECCHI ON BOTTOM. Very light breeze 1-2kts. Calm water. No noticeable current.
FLAB14,P61819-4,179,CHLOROPHYLL-A(LC),4/18/2013,0.611,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.067,N,A,0.3,m,,WMD,0,25.1504805,-80.8092194,,,PD,WMD,SECCHI ON BOTTOM. ESE winds 10-12 kts. Light ripple on the water.
FLAB14,P63880-4,179,CHLOROPHYLL-A(LC),6/17/2013,7.28,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.15,N,A,0.4,m,,WMD,0,25.1504805,-80.8092194,,,PD,WMD,"slight ripple on surface, southeast wind 10-15, secchi on bottom, site collected short of coordinates due to shallow water less than 0.5m while approaching site"
FLAB14,P63881-4,179,CHLOROPHYLL-A(LC),8/13/2013,1.69,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.067,N,A,0.35,m,,WMD,0,25.1504805,-80.8092194,,,PD,WMD,SECCHI ON BOTTOM. Ripples on surface. E wind 5-10 kt. No current observed. Station visted near high tide. Unable to reach location due to shallow water. Collected at 25-08'43.5 secN 080-48'34.4 secW
FLAB14,P65941-4,179,CHLOROPHYLL-A(LC),10/28/2013,0.527,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.067,N,A,0.4,m,,WMD,0,25.1504805,-80.8092194,,,PD,WMD,SECCHI ON BOTTOM. Light chop. E wind approx 15 kt. Moderate wind driven current.
FLAB14,P68531-4,179,CHLOROPHYLL-A(LC),12/11/2013,0.72,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.067,N,A,0.35,m,,WMD,0,25.1504805,-80.8092194,,,PD,WMD,"Light chop, E wind 10-15,  SECCHI ON BOTTOM."
FLAB14,P70123-4,179,CHLOROPHYLL-A(LC),2/26/2014,0.858,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.067,N,A,0.5,m,,WMD,0,25.1504805,-80.8092194,,,PD,WMD,"SECCHI ON BOTTOM. Slight ripple on water surface. Slight wind out of the SW, 5kts. Slight incoming tide. Unable to get to actual FLAB14 site due to water level, sample taken at GPS position N2508.345 W08048.512."
FLAB14,P70124-4,179,CHLOROPHYLL-A(LC),4/7/2014,0.336,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.067,N,A,0.5,m,,WMD,0,25.1504805,-80.8092194,,,PD,WMD,Moderate chop due to 15kt SE winds. Sample area clear. SECCHI ON BOTTOM.
FLAB14,P71707-4,179,CHLOROPHYLL-A(LC),6/9/2014,0.604,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.044,N,A,0.5,m,,WMD,0,25.1504805,-80.8092194,,,PD,WMD,"SECCHI ON BOTTOM. Calm winds, calm waves, incoming tide."
FLAB14,P72712-4,179,CHLOROPHYLL-A(LC),8/5/2014,1.23,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.1,N,A,0.5,m,,WMD,0,25.1504805,-80.8092194,,,PD,WMD,"Calm conditions, SW winds less than 5 kts. Small amount of single piece turtle and manatee grasses on surface. Incoming tide. SECCHI ON BOTTOM."
FLAB14,P74736-4,179,CHLOROPHYLL-A(LC),10/20/2014,1.32,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.1,N,A,0.35,m,,WMD,0,25.1504805,-80.8092194,,,PD,WMD,"Calm,  SECCHI ON BOTTOM."
FLAB14,P74738-4,179,CHLOROPHYLL-A(LC),12/17/2014,0.342,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.044,N,A,0.5,m,,WMD,0,25.1504805,-80.8092194,,,PD,WMD,"Incoming tide, NE winds 5kts, calm seas, small amout of floating vegetation pieces visible on water surface. SECCHI ON BOTTOM."
FLAB14,P74737-4,179,CHLOROPHYLL-A(LC),2/16/2015,0.176,ug/L,I,FLAB,SAMP,MON,SA,G,CHLCA,0.044,N,A,0.45,m,,WMD,0,25.1504805,-80.8092194,,,PD,WMD,"Calm, E wind 10-15. Sample collected 925 m due south of site because of water depth. SECCHI ON BOTTOM"
FLAB14,P75445-4,179,CHLOROPHYLL-A(LC),4/13/2015,0.431,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.044,N,A,0.5,m,,WMD,0,25.1504805,-80.8092194,,,PD,WMD,Sample collected 1 km due south of site due to water depth. SOB
FLAB14,P74739-4,179,CHLOROPHYLL-A(LC),6/9/2015,0.768,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.08,N,A,0.5,m,,WMD,0,25.1504805,-80.8092194,,,PD,WMD,SOB
FLAB14,P78245-4,179,CHLOROPHYLL-A(LC),8/25/2015,2.28,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.08,N,A,0.5,m,,WMD,0,25.1504805,-80.8092194,,,PD,WMD,Secchi on bottom.
FLAB14,P80870-4,179,CHLOROPHYLL-A(LC),10/7/2015,2,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.036,N,A,0.5,m,,WMD,0,25.1504805,-80.8092194,,,PD,WMD,"Calm seas, light amount of loose vegetation on surface, incoming tide, secchi on bottom."
FLAB14,P82416-4,179,CHLOROPHYLL-A(LC),1/21/2016,1.63,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.036,N,A,0.5,m,,WMD,0,25.1504805,-80.8092194,,,PD,WMD,Secchi on bottom. Surface smooth. Winds ESE 10-15.
FLAB14,P82935-4,179,CHLOROPHYLL-A(LC),2/16/2016,2.07,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.036,N,A,0.5,m,,WMD,0,25.1504805,-80.8092194,,,PD,WMD,"Calm wind and seas, sample area clear, Secchi on bottom."
FLAB14,P83568-4,179,CHLOROPHYLL-A(LC),4/14/2016,2.07,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.036,N,A,0.35,m,,WMD,0,25.1504805,-80.8092194,,,PD,WMD,SOB. Light winds out of the SE around 7 kts. Glass smooth water.
FLAB14,P84316-4,179,CHLOROPHYLL-A(LC),6/29/2016,12.5,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.08,N,A,0.5,m,,WMD,0,25.1504805,-80.8092194,,,PD,WMD,"slight ripple on surface, calm wind, some vegetation clippings on surface, off colored water observed, algae like appearance in water column, filter turned green in color during processing"
FLAB14,P84638-4,179,CHLOROPHYLL-A(LC),8/25/2016,15.5,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.08,N,A,0.5,m,,WMD,0,25.1504805,-80.8092194,,,PD,WMD,"Light east winds, light surface chop, turbid water, light green brown in color, light amount of loose sea grass floating on surface. Light greenish yellow color visible in filter after use. Secchi on bottom."
FLAB14,P86137-4,179,CHLOROPHYLL-A(LC),10/24/2016,25.1,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.16,N,A,0.5,m,,WMD,0,25.1504805,-80.8092194,,,PD,WMD,"NE winds 15kt, light chop, sample area clear otherwise. Secchi on bottom."
FLAB14,P86766-4,179,CHLOROPHYLL-A(LC),12/21/2016,1.57,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.036,N,A,0.5,m,,WMD,0,25.1504805,-80.8092194,,,PD,WMD,"NE winds 10-15 kts, light chop, sample area clear. Secchi on bottom."
FLAB14,P87700-4,179,CHLOROPHYLL-A(LC),2/20/2017,14.7,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.036,N,A,0.5,m,,WMD,0,25.1504805,-80.8092194,,,PD,WMD,"NE winds 10-15 kts, waters moderate chop, light amount of loose sea grass on surface. Secchi on bottom. Could not get within 300m of sample GPS point due to shallow water."
FLAB14,P87830-4,179,CHLOROPHYLL-A(LC),4/20/2017,0.583,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.036,N,A,0.5,m,,WMD,0,25.1504805,-80.8092194,,,PD,WMD,"Could only get within 0.5 kilometers of site due to very shallow water.  Had less than 1 foot seas, sample area clear, with 10-15 knot east winds.  Sample collected by DA."
FLAB14,P89179-4,179,CHLOROPHYLL-A(LC),8/1/2017,0.436,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.018,N,A,0.5,m,,WMD,0,25.1504805,-80.8092194,,,PD,WMD,"Light sw winds, calm seas, moderate amount of loose sea grasses floating on surface, secchi on bottom."
FLAB14,P88721-4,179,CHLOROPHYLL-A(LC),10/12/2017,17.6,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.04,N,A,0.5,m,,WMD,0,25.1504805,-80.8092194,,,PD,WMD,Filter appeared to contaiin algae when processing sample.
FLAB14,P91159-4,179,CHLOROPHYLL-A(LC),12/13/2017,18.5,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.053,N,A,0.5,m,,WMD,0,25.1504805,-80.8092194,,,PD,WMD,Light chop. Murky brown water
FLAB14,P92112-4,179,CHLOROPHYLL-A(LC),2/28/2018,31.1,ug/L,J,FLAB,SAMP,MON,SA,G,CHLCA,0.08,N,A,0.5,m,,WMD,0,25.1504805,-80.8092194,,,PD,WMD,Flat water. Green water. Filter turned green. Same problem with DO readings.
FLAB14,P92872-4,179,CHLOROPHYLL-A(LC),4/10/2018,20.8,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.08,N,A,0.5,m,,WMD,0,25.1504805,-80.8092194,,,PD,WMD,Light chop.
FLAB14,P93694-4,179,CHLOROPHYLL-A(LC),6/7/2018,11.9,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.032,N,A,0.5,m,,WMD,0,25.1504805,-80.8092194,,,PD,WMD,Floating vegetation present. Avoided during collection.
FLAB14,P94931-4,179,CHLOROPHYLL-A(LC),8/6/2018,9.26,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.04,N,A,0.5,m,,WMD,0,25.1504805,-80.8092194,,,PD,WMD,
FLAB14,P95251-4,179,CHLOROPHYLL-A(LC),10/3/2018,15.9,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.08,N,A,0.5,m,,WMD,0,25.1504805,-80.8092194,,,PD,WMD,heavy suspended solids
FLAB14,P96720-4,179,CHLOROPHYLL-A(LC),12/17/2018,25,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.08,N,A,0.25,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,Shallow sampling area. Sample depth taken half way from total depth of 0.5m.  Water looks stirred up within sample area.
FLAB14,P102448-5,179,CHLOROPHYLL-A(LC),2/26/2019,17.6,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.053,N,A,0.5,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,
FLAB14,P103834-5,179,CHLOROPHYLL-A(LC),4/15/2019,19.5,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.04,N,A,0.5,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,
FLAB14,P106284-5,179,CHLOROPHYLL-A(LC),6/11/2019,11.3,ug/L,J,FLAB,SAMP,MON,SA,G,CHLCA,0.027,N,A,0.4,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,Secchi on bottom
FLAB14,P109207-5,179,CHLOROPHYLL-A(LC),8/8/2019,8.33,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.04,N,A,0.5,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,Large pieces of vegetative debris present on surface of water. Secchi on bottom.
FLAB14,P109898-5,179,CHLOROPHYLL-A(LC),10/8/2019,28.6,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.08,N,A,0.5,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,
FLAB14,P110697-5,179,CHLOROPHYLL-A(LC),12/5/2019,1.94,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.018,N,A,0.5,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,Secchi on bottom.
FLAB14,P110713-5,179,CHLOROPHYLL-A(LC),2/3/2020,3.04,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.018,N,A,0.3,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,"Secchi on bottom. Depth was less than 1m, sample was collected at half total depth."
FLAB14,P110719-5,179,CHLOROPHYLL-A(LC),4/1/2020,8.86,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.053,N,A,0.4,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,Secchi on bottom
FLAB14,P111041-5,179,CHLOROPHYLL-A(LC),6/1/2020,1.03,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.018,N,A,0.3,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,Secchi on bottom
FLAB14,P111104-5,179,CHLOROPHYLL-A(LC),8/13/2020,2.94,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.018,N,A,0.35,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,Secchi on bottom. Sample collected at half total depth.
FLAB14,P118766-5,179,CHLOROPHYLL-A(LC),10/12/2020,2.01,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.018,N,A,0.4,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,Secchi on bottom.
FLAB14,P120347-5,179,CHLOROPHYLL-A(LC),12/9/2020,0.617,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.018,N,A,0.3,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,"Sample area clear.  Total Depth was only 0.6 meters, so sampling depth was at 0.3 meters instead of 0.5 meters.  SOB, Secchi On Bottom.  Light solids in sample.  Sample collected by CL."
FLAB14,P121638-5,179,CHLOROPHYLL-A(LC),1/7/2021,2.4,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.018,N,A,0.3,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,Secchi on bottom
FLAB14,P122507-5,179,CHLOROPHYLL-A(LC),3/17/2021,0.471,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.018,N,A,0.5,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,Secchi on bottom.
FLAB14,P122517-5,179,CHLOROPHYLL-A(LC),5/24/2021,0.809,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.018,N,A,0.2,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,Secchi on bottom. Sampled approx. 100 m from site due to low water.
FLAB14,P123928-5,179,CHLOROPHYLL-A(LC),7/1/2021,0.805,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.018,N,A,0.35,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,Secchi on bottom.
FLAB14,P125715-5,179,CHLOROPHYLL-A(LC),10/13/2021,2.67,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.018,N,A,0.4,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,
FLAB14,P128145-5,179,CHLOROPHYLL-A(LC),12/27/2021,18.1,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.08,N,A,0.3,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,Sampling area clear of debris.
FLAB14,P129938-5,179,CHLOROPHYLL-A(LC),2/8/2022,6.93,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.04,N,A,0.25,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,Secchi on bottom
FLAB14,P132794-5,179,CHLOROPHYLL-A(LC),4/7/2022,15.4,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.053,N,A,0.3,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,
FLAB14,P134124-5,179,CHLOROPHYLL-A(LC),6/22/2022,24.6,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.08,N,A,0.5,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,
FLAB14,P135165-5,179,CHLOROPHYLL-A(LC),8/18/2022,17.2,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.053,N,A,0.5,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,"No visible solids, but water is very cloudy and difficult to filter. Used two filters to process."
FLAB14,P136495-5,179,CHLOROPHYLL-A(LC),10/20/2022,21.9,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.04,N,A,0.4,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,Sample collected at half total depth as per FSM. Water in sampling area has a greenish tint. Filter turned light green during processing.
FLAB14,P138520-5,179,CHLOROPHYLL-A(LC),12/19/2022,15.9,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.053,N,A,0.3,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,
FLAB14,P139468-5,179,CHLOROPHYLL-A(LC),1/30/2023,4.36,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.027,N,A,0.5,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,
FLAB14,P141269-5,179,CHLOROPHYLL-A(LC),3/14/2023,0.462,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.016,N,A,0.5,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,Secchi on bottom.
FLAB14,P143129-5,179,CHLOROPHYLL-A(LC),5/11/2023,1.56,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.016,N,A,0.5,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,Secchi on bottom
FLAB14,P144703-5,179,CHLOROPHYLL-A(LC),7/27/2023,12.8,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.053,N,A,0.35,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,
FLAB14,P146063-5,179,CHLOROPHYLL-A(LC),9/27/2023,14.7,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.032,N,A,0.5,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,"Water highly turbid, became difficult to filter during processing."
FLAB14,P146064-5,179,CHLOROPHYLL-A(LC),11/13/2023,16.3,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.08,N,A,0.5,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,"Filter became clogged during processing, no color, difficult to filter"
FLAB14,P148342-5,179,CHLOROPHYLL-A(LC),1/8/2024,16.9,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.08,N,A,0.35,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,collected sample approximately 600 feet SSW of site due to shallow depth
FLAB14,P149299-5,179,CHLOROPHYLL-A(LC),3/4/2024,4.32,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.04,N,A,0.4,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,Sample collected 800 m west of site due to shallow depth.
FLAB14,P150708-5,179,CHLOROPHYLL-A(LC),5/13/2024,12.6,ug/L,,FLAB,SAMP,MON,SA,G,CHLCA,0.08,N,A,0.45,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,Filter turned yellow during processing.
